text,affect,word_count,upper_word_count,ent_word_count,h_count,s_count,a_count,f_count,cons_punct_count
I love how kiernan makes a point of telling me to spread the word that she put up a new study guide... when she never even put it up. ,2.000,31.000,0.032,0.032,0.013,0.000,0.000,0.000,2.000
I seriously can't open this bottle of mountain dew :( ,1.000,11.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000
its december so i can watch and listen to all the christmas stuff i want. ,0.000,16.000,0.000,0.062,0.013,0.000,0.000,0.000,0.000
Headache...  headed back to cs for work at  ,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
Egyptians abroad is electing rightnow! Thats what I call a step forward to democracy. This is the real optimism :]   ,0.000,24.000,0.042,0.042,0.013,0.000,0.000,0.000,0.000
McMinnville for basketball tournament over break ,0.000,6.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000
"When Aviva laughs in her sleep, it's the most perfect sound in the whole world! ",0.000,18.000,0.000,0.056,0.026,0.000,0.000,0.000,0.000
"Listening to Classical Christmas music, while putting up my roommate's Chanukah decorations. ",0.000,15.000,0.000,0.067,0.026,0.000,0.000,0.000,0.000
Missing someone special today! ,1.000,5.000,0.000,0.200,0.013,0.013,0.000,0.000,0.000
"suffering from a of failure? what is the worst case scenario? If it is not that bad, why are you still afraid?Hmmm, I think I am goin…",3.000,32.000,0.062,0.000,0.000,0.026,0.000,0.013,0.000
Scott Pilgrim box set just arrived. Start reading! ,0.000,10.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000
Blackberry bold with a touch screen. Have the stars aligned so I can have my bb keyboard and play angry birds at the same time? ,0.000,27.000,0.037,0.037,0.013,0.000,0.000,0.000,0.000
F.E.A.R. = False Evidence Appearing Real   ,3.000,7.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000
"If you looking for save place, better you hide on yer dream self !! ",2.000,16.000,0.000,0.000,0.013,0.000,0.000,0.013,1.000
Spaghetti and Tangled. Probably the best combination eva! ,0.000,10.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000
Looks like my preminition from 2 months ago may be coming true.    ,1.000,14.000,0.000,0.071,0.013,0.000,0.000,0.000,0.000
Great lost my laser and my dignity somewhere in village last night ,3.000,12.000,0.000,0.083,0.026,0.013,0.000,0.000,0.000
"So my twin brother is out with some girl named Azizah, while im here at home with bibik .. ",0.000,21.000,0.000,0.048,0.026,0.000,0.000,0.000,1.000
I'm so excited for  starting gift shopping early! ,0.000,11.000,0.091,0.000,0.026,0.000,0.000,0.000,0.000
Stuck in South Station til 3:30... ,0.000,7.000,0.000,0.286,0.000,0.000,0.000,0.000,2.000
Getting ready for the last show at The Mad Hatter. ,1.000,11.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
We must not give in to the  must face those things we the most...,3.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear fear ,3.000,27.000,0.000,0.000,0.000,0.346,0.000,0.000,0.000
"Why are so many people afraid of so many things, but are rarely afraid of mediocrity? ",3.000,18.000,0.000,0.000,0.000,0.000,0.000,0.026,0.000
About to start back on this project. ,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Really wish I was at home right now with an endless cup of tea and a good book on my Kindle app... In Bed. ,0.000,26.000,0.038,0.038,0.026,0.000,0.000,0.000,2.000
Sometimes i get scared to move my foot around cuz i keep thinking my ankle will break again... ,3.000,19.000,0.000,0.000,0.000,0.000,0.000,0.013,2.000
 I get to be your little girl Daddy God!  I get 2 focus on u and that putting u 1st and focusing on u is a not a burden!,0.000,33.000,0.061,0.061,0.013,0.000,0.000,0.000,0.000
Christmas music on the radio. ,0.000,6.000,0.000,0.167,0.026,0.000,0.000,0.000,0.000
I'd venture to say I'm about halfway through my massive paper. ,0.000,14.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000
"But that ain't how it works, that ain't how it goes,& i'll be getting high just to balance out the lows ",3.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Suppose to be at a low but im still super happy....idk y  ,0.000,16.000,0.000,0.000,0.026,0.000,0.000,0.000,3.000
Pee-wee wrestling tournament... ,0.000,6.000,0.000,0.167,0.000,0.000,0.000,0.000,2.000
Writing a 3 hour government exam at 8 am ,0.000,9.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000
"Christmas break! Thank you to everyone who supported, loved, encouraged, and help me through the busiest and best semester of my life! ",0.000,27.000,0.000,0.037,0.051,0.000,0.000,0.000,0.000
Joe Rogan is back at it Factor,3.000,7.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000
Dad's blaring christmas music in the car....,0.000,9.000,0.000,0.111,0.026,0.000,0.000,0.000,3.000
"In the last three hours, I have rearranged my ENTIRE house. And now I'll spend the next three hours putting it all back together. ",0.000,28.000,0.107,0.071,0.000,0.000,0.000,0.000,0.000
My 13yo put the tree up and strung the lights. ,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Oh my god, the bus driver misses my stop then spits his way through a conversation moaning at me. Speak english you slavering twat. ",2.000,27.000,0.000,0.037,0.013,0.013,0.000,0.000,0.000
Community all day long ☹,0.000,5.000,0.000,0.400,0.000,0.013,0.000,0.000,0.000
"She Women share on of technology. Fear of not being able to find/trust sone to help. Impact: limit potential, missed opportunities.",3.000,28.000,0.000,0.000,0.000,0.026,0.000,0.000,0.000
Minus three hours until cinnamon roll sales ,0.000,7.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000
Just had a mini war with a spider. It won and now I'm a victim in my own home ,3.000,21.000,0.048,0.000,0.013,0.013,0.000,0.026,0.000
Remind me again why I am a giants fan  but other guys need to step up ,2.000,17.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000
"Happy, Happy, Happy, Happy, Billy. ",0.000,10.000,0.000,0.100,0.051,0.000,0.000,0.000,0.000
Christmas shopping today ,0.000,3.000,0.000,0.333,0.013,0.000,0.000,0.000,0.000
"Amazing, my whole week is going to be spent practically at school. ",0.000,14.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"Good nights fun in Captain A's with the lads,  could of done without the brownie with 4x4s in the morning ",3.000,23.000,0.043,0.043,0.026,0.000,0.000,0.000,0.000
is only one letter short of danger......,2.000,8.000,0.000,0.125,0.000,0.013,0.000,0.000,5.000
When you have friends over and instead of hanging with you they sit on your computer on Facebook having chats with others. ,0.000,23.000,0.000,0.043,0.013,0.013,0.000,0.000,0.000
Omw back home - walking ,0.000,5.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
The last time my phone rang because I got a text  ,1.000,12.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000
Sitting here acting like I have nothing to do and realized I need to make a resume ,0.000,17.000,0.118,0.000,0.013,0.000,0.000,0.000,0.000
DONT PUT VERIFIED IN YOUR NAME IF YOU ONLY HAVE 200 FOLLOWERS. YOU ARE NOT VERIFIED NOR WILL YOU EVER BE. ,2.000,23.000,0.870,0.043,0.000,0.000,0.000,0.000,0.000
Hahah. Of course I'd forget my key when no ones home! ,0.000,14.000,0.071,0.000,0.013,0.000,0.000,0.000,0.000
Tower Heist is so stinkin' good. ,0.000,8.000,0.000,0.125,0.013,0.000,0.000,0.013,0.000
Asians driving around in vans in the Target parking lot. ,3.000,11.000,0.000,0.182,0.000,0.000,0.000,0.013,0.000
"When you make the Lord your joy, the desires that grow in your heart are usually the ones the He plants. ",0.000,23.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000
Officially put in my two weeks notice at work!  ,0.000,11.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000
Finally put the miata on the lot for sale ,1.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
My first day back from vacation and I'm stuck at an account till damn near midnight... ,0.000,18.000,0.056,0.111,0.013,0.000,0.000,0.000,2.000
Hey friends stop drifting away from me . I miss you all ,1.000,12.000,0.083,0.000,0.013,0.013,0.000,0.000,0.000
 I haven't felt this great for quite sometime! Sheer from my inner most being! ❤,0.000,19.000,0.053,0.000,0.013,0.000,0.000,0.000,0.000
It's already December!  I can't wait for Christmas!  It makes me super glad   ,0.000,20.000,0.050,0.100,0.038,0.000,0.000,0.000,0.000
"Dammit, I wish my friend was my girlfriend :/ Why can't she be bi or something ",1.000,18.000,0.056,0.000,0.013,0.000,0.000,0.000,0.000
I get a new toy and my ungrateful daughter says I can't plat with it! ,1.000,17.000,0.118,0.000,0.013,0.000,0.000,0.000,0.000
"Imagen if there really were 12 days of christmas... That means 12 days of presents, 12 days of feasting, 12 days of getting hammered ",0.000,27.000,0.000,0.185,0.026,0.000,0.000,0.000,2.000
"Ontem fiz trança embutida com o cabelo molhado e quando fui dormir fiz um coque, ai agora soltei o cabelo e ele continua molhado o.O",3.000,26.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000
cold and feel really ill.  the joys of england and its illness.x ,0.000,14.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000
I need my boyfriend to come rub my back...because it hurts...and he's good at it...too bad he's three hours away... ,1.000,29.000,0.034,0.034,0.013,0.013,0.000,0.013,8.000
"Anger is an energy... And he was right, wasn't he? Though it can be complimented with a good, sick sense of humour. ",2.000,28.000,0.000,0.000,0.026,0.013,0.000,0.000,2.000
A trip to walmart to buy cold/cough medicine ,0.000,10.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000
Gonna spend my afternoon at the library ,0.000,8.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000
is determined by the ratio of your focus on God to your focus on your problems. The greater your focus on God- the greater your joy.,0.000,28.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000
didnt know this essay on fucking geese was due tomorrow.......... ,0.000,12.000,0.000,0.083,0.000,0.000,0.000,0.000,9.000
Thought I'd got away from all the draining  lot by coming off facebook but it seems the clan have taken twitter on ,0.000,24.000,0.042,0.000,0.000,0.000,0.000,0.000,0.000
"""is easier because it is surrender. I say make time to dance alone, with one hand waving free."" ~Elizabethtown",1.000,24.000,0.042,0.000,0.026,0.026,0.000,0.000,0.000
"Algunos HDP ya vieron el trailer de The Hobbit y yo acá, en mi casa, sin nada que ver, ni siquiera The Walking Dead... ",1.000,28.000,0.036,0.036,0.000,0.026,0.000,0.000,2.000
thursdays make me unhappy. this day better go quick.. one final and a test ,0.000,16.000,0.000,0.188,0.000,0.013,0.000,0.000,1.000
Making bows for christmas ,0.000,4.000,0.000,0.250,0.013,0.000,0.000,0.000,0.000
will sustain u in a state of contentment before and after u get it...,0.000,15.000,0.000,0.000,0.013,0.000,0.000,0.000,2.000
Rain + wind = soaked pants in class ,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Does anybody know the feeling of being head over heels in  but at the same time having some kind of of commitment ?,3.000,24.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Ppl r talkin shit on selena so now im sad and mk and kelly r sad cuz they got in trouble. Were all sad. ,1.000,27.000,0.000,0.037,0.000,0.038,0.000,0.000,0.000
of losing the people I love,3.000,6.000,0.167,0.000,0.013,0.013,0.000,0.000,0.000
Nice chilled morning :) now getting ready for work ,0.000,9.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000
Today happened the worse thing ever: I saw you with another girl. It hurts so bad.    ,1.000,20.000,0.050,0.050,0.000,0.013,0.000,0.013,0.000
Hamden tonight to see christmas lights with fwends. ,0.000,9.000,0.000,0.222,0.013,0.000,0.000,0.000,0.000
"Alas, no good trending topics to mock today. ",1.000,10.000,0.000,0.100,0.013,0.000,0.000,0.000,0.000
Greatest : Being appreciated for things you did without any expectations,0.000,11.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
I just hope I'm hearing right Karma's got me fearing life ,3.000,13.000,0.154,0.000,0.013,0.013,0.000,0.000,0.000
"Train journey home from London, back to reality ",0.000,9.000,0.000,0.111,0.013,0.000,0.000,0.000,0.000
Visiting sister at her job. Don't want to grow up. ,1.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Mum's not home. So apparently im gonna have to read my sister a story book for the night. ,0.000,23.000,0.000,0.043,0.013,0.000,0.000,0.000,0.000
Ice cream pie!!! ,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
Can't wait to go Christmas light looking :)))) ,0.000,10.000,0.000,0.100,0.013,0.000,0.000,0.000,0.000
eugh I don't know what too buy my boyfriend for Christmas! ,0.000,13.000,0.077,0.077,0.013,0.000,0.000,0.000,0.000
Someone from Abercrombie just came up to me on street: said they were recruiting and did I want to work for them. Best evening ever? ,0.000,28.000,0.036,0.036,0.000,0.000,0.000,0.000,0.000
Radio degraded from some good songs to absolute shit ,1.000,9.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000
Well now that I don't look like a nun or the girl from adams family.....guess I should do homework ,0.000,22.000,0.091,0.000,0.038,0.000,0.000,0.000,4.000
Is stuck on the train with a butt load of annoying chavs. ,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
a creepy ass awesome game!,3.000,6.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
I'm a lil disappointed... I was waitin for her to rip her clothes off and sing TGIF or something ,1.000,21.000,0.143,0.048,0.026,0.013,0.000,0.000,2.000
Sitting downstairs in my panties and bra cause I ain't feel like putting my pants back on. of being in to OWN HOUSE BTCS.,0.000,27.000,0.148,0.037,0.013,0.000,0.000,0.000,0.000
How can it already be Thanksgiving Break tomorrow night!!! ,1.000,12.000,0.000,0.250,0.013,0.000,0.000,0.000,2.000
"Be a reminder to people of what they wish to be. Inspire, shine, glow.",0.000,18.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000
got the jobbbb :) now to study for physics and arch history the rest of the night ,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
You know that moment after you drink the last of your Minute Maid Fruit Punch ,1.000,15.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000
Who could hurt a baby?! Just heard a little 7 year old was found in a dumpster ,1.000,19.000,0.000,0.053,0.013,0.013,0.000,0.000,0.000
I just shit my pants. Pure 100% gravy. ,0.000,11.000,0.091,0.091,0.000,0.000,0.000,0.000,0.000
Highlight of my day....talking to my 17 month old nephew Saron aka Pooh Bear. :-),0.000,18.000,0.000,0.167,0.000,0.000,0.000,0.013,3.000
I tell you! A good prayer service is better than 10 birthdays!! :D,0.000,16.000,0.188,0.062,0.026,0.000,0.000,0.000,1.000
Somtimes i wish i had a better life a good one where i can smile ,1.000,15.000,0.000,0.067,0.026,0.000,0.000,0.000,0.000
i'm having one of those inspirational poster moments where you fail a bunch of times before you succeed. ,0.000,20.000,0.000,0.000,0.026,0.013,0.000,0.000,0.000
busy busy busy week!! studying all week for finals and have a research paper due ,0.000,17.000,0.000,0.059,0.000,0.000,0.000,0.000,1.000
Time to start this weekend's homework… ,0.000,8.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000
Crazy STUPID love  ,1.000,4.000,0.250,0.000,0.013,0.000,0.000,0.013,0.000
Thanksgiving at Christ's giving! ,0.000,6.000,0.000,0.333,0.026,0.000,0.000,0.000,0.000
Christmas parade today.  ,0.000,5.000,0.000,0.200,0.026,0.000,0.000,0.000,0.000
Waking up this early to study for my 11am final on a saturday? ,0.000,15.000,0.000,0.133,0.000,0.000,0.000,0.000,0.000
i feel like Chopping down a tree,2.000,7.000,0.000,0.143,0.013,0.000,0.000,0.000,0.000
"My cat is so frikkin annoying when I am trying to do some work, he just sits on all of my books ",2.000,23.000,0.043,0.000,0.000,0.000,0.000,0.000,0.000
"I'm really sucking at SMB3 tonight. Haven't beaten the first world yet, and only have 14 lives. ",1.000,22.000,0.091,0.136,0.000,0.000,0.000,0.000,0.000
All  do is complain! Damn stp bein so depressing ! Go prayandask God for sme ,0.000,17.000,0.000,0.000,0.013,0.026,0.000,0.000,0.000
Ok gonna have to go into hibernation again! Well apart from visits to the library! Two massive essays for next week! Goodbye people! :( ,0.000,29.000,0.000,0.069,0.013,0.000,0.000,0.000,0.000
I have so many things that I could be stressed about yet im not. im a lil worried about how it will turn out but God is protecting me. ,0.000,33.000,0.061,0.000,0.013,0.013,0.000,0.013,0.000
"One of my favorite ska bands coming to DC, I can't go ",1.000,14.000,0.143,0.143,0.013,0.000,0.000,0.000,0.000
My fan sounds like it's gonna fall off the ceiling... ,0.000,13.000,0.000,0.000,0.013,0.000,0.000,0.000,2.000
results from seeing ourselves walk into a situation w/o the LORD. FAITH is realizing that HE gets there b4 we do. G'Nite!,3.000,25.000,0.120,0.000,0.013,0.000,0.000,0.000,0.000
Last day working with Larry Moss. His stories and passion for the art of acting is inspirational ,0.000,18.000,0.000,0.111,0.026,0.000,0.000,0.000,0.000
You're between a rock and a grace place...May the Lord's countenance (His Joyous light) shine on u and thru u. Psa. 89:15KJV ,0.000,29.000,0.034,0.069,0.038,0.000,0.000,0.000,2.000
Hanging out with nick tomorrow. Than going to liams play... ,0.000,12.000,0.000,0.083,0.013,0.013,0.000,0.000,2.000
"I fake people, dont wanna go around them nd I dodge em 13",3.000,15.000,0.133,0.067,0.000,0.000,0.000,0.000,0.000
My hair has decided to be a curly mess today. ,0.000,11.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000
I've decided...I will not allow ANYONE to tell me I can't listen to   all year round. & ,0.000,23.000,0.174,0.000,0.000,0.000,0.000,0.000,2.000
Why must people lie about getting me food? ,1.000,9.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
"I am incredibly thankful for all of the blessings GOD has given me and my relationship with my LORD, SAVIOR, and HEAVENLY FATHER!  ",0.000,27.000,0.222,0.000,0.077,0.000,0.000,0.000,0.000
Hahaha just got a shot at the doctors and was the nurse was about to kill me because I was freaking out so much ,3.000,24.000,0.042,0.000,0.000,0.026,0.000,0.013,0.000
Finally done with work and have to be back in less than 12 hours ,0.000,14.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000
In other news. I'm running on 4 hours of sleep and might be up all night finishing a project on Centennial. ,0.000,24.000,0.042,0.125,0.000,0.000,0.000,0.000,0.000
Going to buy the best stuff for my friends and family <3 I love picking out that one amazing thing and seeing them unwrap it. ,0.000,26.000,0.038,0.038,0.051,0.000,0.000,0.000,0.000
I cant find my remote and i dont wanna watch this channel :( ,1.000,15.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000
Yay i get to stay home tonight! ,0.000,8.000,0.000,0.125,0.026,0.000,0.000,0.000,0.000
Kinda feels weird having people grow up in a faster pace than me ,1.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Dear   STOP messing up my delicious French recipes!!!!! OR stop putting the word French xxx as a title!!! ,2.000,27.000,0.074,0.074,0.013,0.000,0.000,0.000,6.000
"Knp selalu ngebayangin mimpi itu,... pleaseee God eliminate da dreams of ma mind ",3.000,15.000,0.000,0.067,0.026,0.013,0.000,0.000,2.000
Well. Looks like I'm missing family vacation thanksgiving happy funtimes to stay in Chicago and be sick. Fucking. Awesome. ,1.000,24.000,0.042,0.042,0.090,0.026,0.000,0.000,0.000
That Feeling When You Hear An Airplane Descending...andand You Think It's Comin Toward You ,3.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
"Driving school for 5 hours, ",0.000,6.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000
"Everytime I hear from my East Coast family, it makes me miss them even more than usual ",1.000,18.000,0.056,0.056,0.013,0.013,0.000,0.000,0.000
I hate fabric shopping with Mother. She drives me absolutely INSANE. Doing it alone next time ,2.000,18.000,0.111,0.000,0.000,0.038,0.000,0.000,0.000
iss gets so old.. wack ass freshman staring at me all day ,0.000,13.000,0.000,0.077,0.000,0.000,0.000,0.000,1.000
kid peed his pants at work ,0.000,6.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"if I'm not accepted in ten days, I'm blowing up. ",2.000,14.000,0.143,0.071,0.000,0.000,0.000,0.000,0.000
Boooo. Singing party done. Roommate is here. I was right in the middle of I'm Not Afraid of Anything too. ,1.000,25.000,0.080,0.040,0.026,0.000,0.000,0.013,0.000
All I've seen today were sick crying people ,0.000,9.000,0.111,0.111,0.000,0.026,0.000,0.000,0.000
Test grandeur nature des nouveaux horaires de la  Je suis tout peur ,3.000,13.000,0.000,0.077,0.013,0.000,0.000,0.000,0.000
I constantly worry i can hear intruders at night.   ,3.000,11.000,0.091,0.091,0.000,0.013,0.000,0.013,0.000
- being call fat is horrible fair does ,1.000,8.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000
No more studying till the end of the week *.* ,0.000,12.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000
First year working Black Friday!! ,0.000,7.000,0.000,0.286,0.000,0.000,0.000,0.000,1.000
Am in the best real ale pub since the  ,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
when the person you like has there friend yell at you for them.  ,2.000,15.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000
And so the government drags the SA people - kicking and screaming - into the Dark Ages. Enough already!! ,1.000,22.000,0.045,0.091,0.000,0.013,0.000,0.013,1.000
Take My Crown To The Grave Imma Underground Queen ,0.000,9.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
Putting the christmas tree up with mother :)   ,0.000,9.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Watching family movies always makes me a bit nervous that there will suddenly be a cut away to my parents having an intimate moment. ,3.000,25.000,0.000,0.000,0.026,0.000,0.000,0.013,0.000
Its Lunch and I left my Lemon Juice! ,1.000,9.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000
Ready for this week to be over so I can get 2 presentations out of the way! I HATE talking in front of the class.. wahhh ,3.000,28.000,0.107,0.071,0.013,0.013,0.000,0.000,1.000
"Wreath ribbon-ified and hung. Tree breathing, waiting for ornaments. Just unwrapped nativity sets from Peru, Italy, childhood.  ",0.000,26.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000
Sitting in the dentist waiting room! Oh joy. Scared like a 6 year old again.  as I hate it ,3.000,23.000,0.043,0.043,0.026,0.013,0.000,0.013,0.000
"So, my wonderful fishy died because our other fish killed it! and all the while, we thought they were just playing around... ):",1.000,27.000,0.000,0.000,0.026,0.026,0.000,0.000,2.000
some people just make your blood boil! UGHHH! ,2.000,10.000,0.100,0.000,0.000,0.000,0.000,0.013,0.000
Most of my boos have lost so far I need the Chicago Made Punk to come thru for me...,1.000,20.000,0.050,0.000,0.000,0.013,0.000,0.000,2.000
iLike To Make People Feel Special andand They Dont Necessarilly Have To Be My Significant Other (:  ,0.000,19.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
bedtime soon. Church with nanny in the morning then family pictures. ,0.000,13.000,0.000,0.077,0.013,0.000,0.000,0.000,0.000
repercussion when you go back to  on holiday. rules. educating ourselves is important. Think..it is not illigal yet!,3.000,25.000,0.000,0.000,0.013,0.000,0.000,0.000,1.000
schooool full of fake people -____-,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Quote:  ""I have a weekly column, ‘Diary of a slightly mad, single mummy’ in The Chichester News "" ",3.000,25.000,0.040,0.120,0.000,0.013,0.000,0.000,0.000
I love chocolate milk ,0.000,4.000,0.250,0.000,0.013,0.000,0.000,0.000,0.000
I'm sorry but as much as I do like Big Time Rush they should not have to use and mess up an All Time Low song for their new album. ,2.000,32.000,0.062,0.031,0.013,0.000,0.000,0.000,0.000
Forget the past..lets deal with the present..just think of it as christmas everyday..,0.000,18.000,0.000,0.000,0.026,0.000,0.000,0.000,3.000
Can't find an online rental for Jurassic Park anywhere and our VHS is f-ed up. Today a tradition may get ruined. ,1.000,26.000,0.038,0.077,0.000,0.013,0.000,0.000,0.000
Netball tournament was good. Bloody ref giving me contact for something I didn't do! ,2.000,17.000,0.059,0.000,0.013,0.013,0.000,0.000,0.000
"  was a happening place with trendy, good looking people and then now. ",1.000,15.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"Don't get the impression that you arouse my anger. You see, one can only be angry with those he respects. ~Richard M. Nixon ",2.000,27.000,0.037,0.037,0.013,0.000,0.000,0.000,0.000
I suppose I'll attempt to sleep being I have to be up in four hours. ,0.000,17.000,0.176,0.059,0.000,0.000,0.000,0.000,0.000
"drove to wal-mart to get princess bride on blu ray for 5 bucks, saw the parking lot, and drove back home. ",3.000,26.000,0.000,0.077,0.013,0.000,0.000,0.000,0.000
Love watching my daughter be so excited around Christmas.  ,0.000,11.000,0.000,0.091,0.051,0.000,0.000,0.000,0.000
"home, now im bout to start my hw. :/",0.000,12.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"i near, what will u do, go ahead shed those tears ,U. will feel better once u see it is alright for a good man too cry...",1.000,31.000,0.032,0.032,0.013,0.026,0.000,0.000,2.000
"I don't wanna jinx it, but I'm having a great week so far. Life's on the uphill. Fingers crossed that it stays that way.  ",0.000,32.000,0.062,0.062,0.013,0.000,0.000,0.000,0.000
"sometime I don't even have to talk to my kids, I give them certain looks and they know exactly what to do..... ",3.000,25.000,0.080,0.000,0.013,0.000,0.000,0.000,4.000
Going to bed..(: getting Christmas pictures made tomorrow. ,0.000,12.000,0.000,0.167,0.013,0.000,0.000,0.000,1.000
Oh god. My timeline is gonna blow up now just cause Demi sang with Kelly Clarkson. -_-,0.000,20.000,0.000,0.100,0.013,0.000,0.000,0.000,0.000
time to do 8 minute abs.. ,0.000,7.000,0.000,0.143,0.000,0.000,0.000,0.000,1.000
"My ICT form has finally gone to head of sixth form so that section of reference can be done, and then it Uni application will be gone ",0.000,28.000,0.036,0.071,0.000,0.000,0.000,0.000,0.000
Happy birthday  .... what would the world be like if  were still rocking it ,1.000,16.000,0.000,0.000,0.038,0.000,0.000,0.000,3.000
Do not be sad. It has been  / written for you. / Your will come when it is time. James Kavanaugh,0.000,25.000,0.000,0.040,0.000,0.013,0.000,0.000,0.000
I saw a dead Cardinal outside at lunch. I don't think it's a coincidence.  ,1.000,19.000,0.105,0.000,0.000,0.013,0.000,0.000,0.000
setting up my grandpas tv with my dad x_x ,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Don't believe the lies, look me in the eyes please don't be scared of me ",3.000,18.000,0.000,0.000,0.013,0.013,0.000,0.013,0.000
"""you are the light that's leading me to the place where I find peace again"" ",0.000,18.000,0.056,0.000,0.013,0.000,0.000,0.000,0.000
"Okay, I have just realized the extent of my lack on money issues ",0.000,14.000,0.071,0.000,0.013,0.000,0.000,0.000,0.000
the red kettle bell ringer is singing! it brings a smile 2 my face,0.000,15.000,0.000,0.067,0.026,0.000,0.000,0.000,0.000
I was brave enough ta b born in da world none,3.000,11.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000
Not walkin up stairs because you're afraid to trip going up.. ,3.000,13.000,0.000,0.000,0.000,0.000,0.000,0.013,1.000
can't say I'm a fan of other road users today ,2.000,12.000,0.083,0.083,0.000,0.000,0.000,0.000,0.000
When most people our age are out preparing for tomorrows headache Danny n I are flat out on the sofa watching old horrormovies ,0.000,23.000,0.043,0.043,0.000,0.000,0.000,0.000,0.000
History wasn't so bad! Now the last exam on tuesday! And that would be N.S! ,0.000,19.000,0.053,0.105,0.000,0.000,0.000,0.013,0.000
"Golden nugget remembered from last night: Key telling the tech to ""Stop. Collaborate and listen"" when he started playing the wrong vid. ",0.000,27.000,0.000,0.074,0.013,0.000,0.000,0.000,0.000
"last official day of PT and nothing solved. Only more pain. I guess it's off to the doctor AGAIN for yet another XR, MRI and diagnosis. ",0.000,31.000,0.161,0.129,0.000,0.013,0.000,0.000,0.000
"take a look at what your worrying, scared or nervous about, its usually a lot smaller than you think, don't let stop you",3.000,27.000,0.000,0.000,0.000,0.013,0.000,0.026,0.000
"Tears is just tears if its because of love. But it'll be special tears if its because of un-Lucky girl. ),: ",1.000,28.000,0.000,0.000,0.038,0.038,0.000,0.000,0.000
