text,affect,word_count,upper_word_count,ent_word_count,h_count,s_count,a_count,f_count,cons_punct_count
"iigghhtt, just fur geet it. idc. idk. eh blah ugh. blah idk... hah..=] um yah.. immboredddd, ugh  ill just fuckitt",1,32,0.000,0.000,0.000,0.012,0.000,0.000,4
"How did I give birth to a SCREAMER?? I hate screaming children!! I guess I hate screaming children besides my own, now.",1,28,0.179,0.000,0.000,0.024,0.000,0.024,2
Yea!  Headed home to change and head over to Pelham.  Sad thought... suposed to be heading over there for the NKOTB concert...,1,28,0.036,0.107,0.012,0.012,0.000,0.000,4
"I love summer, but I oddly don't want this school year to end.",1,16,0.125,0.125,0.024,0.000,0.000,0.000,0
Doh. In a rush to get to the Puma Open and I just got pulled over. So sad.,1,21,0.048,0.048,0.000,0.012,0.000,0.000,0
"at home. didn't see the Bloody movie, full booked  but Night at the museum was fun though.",0,22,0.000,0.045,0.024,0.012,0.000,0.000,0
"Been a beautiful day today i love the sunshine, missing my man though he is away all weekend  xxxx",1,21,0.000,0.095,0.037,0.012,0.000,0.000,0
plans got ruined no blackstone  going to carnival tomorrow if the weather is good,1,15,0.000,0.067,0.024,0.012,0.000,0.000,0
facebook is being a bitch,1,5,0.000,0.000,0.000,0.000,0.000,0.000,0
Sad because i cant go over my friends house,1,10,0.000,0.000,0.012,0.012,0.000,0.000,0
"Yep, lost my bet to chris",1,7,0.000,0.000,0.000,0.012,0.000,0.000,0
why do i even bother anymore? Everyone is makin me feel like im a waste of space,1,19,0.000,0.000,0.012,0.000,0.000,0.000,0
I feel like last night was a dream... Well I guess I should say nightmare.,1,17,0.176,0.059,0.037,0.000,0.000,0.012,2
It's not gonna happen again,1,7,0.000,0.000,0.000,0.000,0.000,0.000,0
attempting to count the days till i return to canada...theres alot of them,1,15,0.000,0.067,0.000,0.000,0.000,0.000,2
i am braid free  i miss thee ... BLOND HERE I COME!!,1,15,0.267,0.000,0.012,0.012,0.000,0.000,3
"I'm so sad, really really sad",1,8,0.125,0.000,0.000,0.024,0.000,0.000,0
i really cant take this.,1,7,0.000,0.000,0.000,0.000,0.000,0.000,0
I had my galaxy..and god it was good!!  Where has everyone gone..twitters gone a bit quiet  xxxxx,0,25,0.040,0.000,0.024,0.000,0.000,0.000,3
EMO moment!!  Just said good bye to my best friends EVER! But we'll meet again for sure!,1,23,0.087,0.000,0.024,0.000,0.000,0.000,1
OMggg. i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo.,1,25,0.000,0.120,0.000,0.012,0.000,0.000,0
my little sister told me i have a double chin  aww,1,12,0.000,0.000,0.000,0.000,0.000,0.000,0
surgery effin hurts,1,3,0.000,0.000,0.000,0.012,0.000,0.012,0
just saw UP  it was a cute movie (:passed by a place called a peasants kitchen. wtf? that names kinda sad,0,26,0.038,0.000,0.000,0.012,0.000,0.000,0
I hate when a program freezes during installation.,1,9,0.111,0.000,0.000,0.012,0.000,0.000,0
miss him way to much... just cnt stop thinking of him   nite nite folkkz...,1,17,0.000,0.000,0.000,0.012,0.000,0.000,4
i'm a little sad that school ended today i'm moving so i'm going to miss all my new friends from this year.    just got a hair cut,1,32,0.000,0.062,0.012,0.024,0.000,0.000,0
At drs again,1,3,0.000,0.000,0.000,0.000,0.000,0.000,0
rec game....trying not to cry...the pain is to much..i need him...can't lose him </3...my heart is breakingg,1,28,0.000,0.000,0.012,0.037,0.000,0.000,10
i'm so hungry,1,4,0.000,0.000,0.000,0.000,0.000,0.000,0
Back to the freaking homework.,1,6,0.000,0.000,0.000,0.000,0.000,0.012,0
My brain hurts,1,3,0.000,0.000,0.000,0.012,0.000,0.000,0
missed Britains got talent    gutted.,1,7,0.000,0.143,0.000,0.012,0.000,0.000,0
maaaaan last night was a funny night! sad aswell tho,1,11,0.000,0.091,0.000,0.012,0.000,0.000,0
it's sunny but i'm bored  sad call or text me,1,13,0.000,0.000,0.012,0.012,0.000,0.000,0
I could live off of mediterranean food for the rest of my life. I miss home,1,17,0.118,0.000,0.012,0.012,0.000,0.000,0
i'm kinda sad of being alone all the time i miss my brother  and my friends suck i mean no one has even called me in 2 weeks,1,30,0.000,0.033,0.024,0.037,0.000,0.000,0
Oh god! The cheesy disco music has started and everyone is getting up on the tables  i need more wine...,0,23,0.000,0.000,0.024,0.000,0.000,0.000,2
Was supposeddd to hang out with al but her mommy wont let her  now what to dooo? Blah. Hahaha,0,23,0.000,0.000,0.000,0.012,0.000,0.000,0
Last 3 days of school....I'm sad but happy but anxious.....,1,13,0.000,0.077,0.012,0.012,0.000,0.012,7
"stupid Folkestone cinema is only showing Star Trek 3 times, damn them",1,13,0.000,0.154,0.000,0.000,0.000,0.000,0
"im sick,youre sick. imy",1,8,0.000,0.000,0.000,0.024,0.000,0.000,0
"My sister is having a stupid party andand I wanna hang out with my friends, but hilly won't txt me back...",1,24,0.042,0.000,0.024,0.012,0.000,0.000,2
I want some pineapple! I miss my baby,1,9,0.222,0.000,0.012,0.012,0.000,0.000,0
My sunburn itches  ouch,1,5,0.000,0.000,0.000,0.000,0.000,0.000,0
Oh no it's storming... gotta get off the computer.,1,13,0.000,0.000,0.000,0.000,0.000,0.000,2
i think they are working why eyes are drooping  its so weird being under drugs i dont like it ... cant wait for tomorrow though,1,28,0.000,0.036,0.012,0.012,0.000,0.000,2
Seriously Bored Now!!!,1,6,0.000,0.000,0.000,0.000,0.000,0.000,2
"Oh yeah, this is why I don't like waking up early.  Around mid-day I get all tired.",1,24,0.083,0.042,0.012,0.000,0.000,0.000,0
i've got nothing witty to tweet,1,7,0.000,0.000,0.000,0.000,0.000,0.000,0
Greg Pritchard was ROBBED of a place in the final of BGT... Cry baby bitch-face got through instead,1,21,0.095,0.095,0.012,0.012,0.000,0.012,2
got to clean the bathroom today.,1,7,0.000,0.143,0.000,0.000,0.000,0.000,0
i just watched Marley and Me...i cried so hard!,1,12,0.000,0.083,0.000,0.012,0.000,0.000,2
"just missed to answer his IM AGAIN! For the nth time! This is making me sad.  Whenever he IM (which is all the time), I am always out.",1,36,0.111,0.000,0.000,0.024,0.000,0.000,0
I'm craving something salty in my mouth!  Tired of pretzels tho.,1,15,0.067,0.000,0.000,0.000,0.000,0.000,0
"aww, anyone see hollie steel on BGT tonight? wharra shame",1,12,0.083,0.167,0.000,0.012,0.000,0.000,0
"Is there a way I can sleep for the next 8 or 9 days? That way when I wake up, she'll have returned and I wouldn't have missed her SO MUCH!",1,36,0.139,0.028,0.000,0.012,0.000,0.000,0
Gah! I left my glasses at work and reading is giving me a headache.  I can't believe how much I need them these days.  Old age.,2,33,0.091,0.030,0.000,0.000,0.000,0.000,0
I am so sick and tired of this on and off rain,1,12,0.083,0.000,0.000,0.012,0.000,0.000,0
It's 10.30pm on a Friday night and I'm going to bed. How pathetic.,1,17,0.059,0.118,0.000,0.012,0.000,0.000,0
jazzy we should be in vegas w A team,1,9,0.111,0.000,0.000,0.000,0.000,0.000,0
Ohh boy my babys tooth came out !,1,8,0.000,0.000,0.012,0.000,0.000,0.000,0
Loving the new skype! Especially for someone like me who lives half a world away from home!,1,19,0.000,0.053,0.037,0.000,0.000,0.000,0
on my way to work. I'M SO HUNGRY!,1,10,0.300,0.000,0.000,0.000,0.000,0.000,0
now its raining in PHL and more delays in the flight schedule - bummed that I will be missing Jay Leno's last tonight's show today...,1,28,0.071,0.143,0.000,0.024,0.000,0.000,2
Working 930a-730p today. 1.5 hour lunch..8.5 hours work. Overtime = good. The fact that I'm already dead tired = very bad.,1,28,0.036,0.143,0.012,0.012,0.000,0.012,1
mummy i need you,1,4,0.000,0.000,0.000,0.000,0.000,0.000,0
went to see the dentist. can't eat and im starving. really sucks.  and ist's painful.,1,23,0.000,0.000,0.000,0.012,0.000,0.000,0
"have to change practice pools, someone threw up in our normal pool",1,13,0.000,0.000,0.000,0.000,0.000,0.000,0
did crossfit running today...agitated my right leg,1,9,0.000,0.111,0.000,0.000,0.000,0.000,2
just went to the dentist my mouth hurts and I can't eat until 8,1,15,0.067,0.067,0.000,0.012,0.000,0.000,0
Two week extension on contract ... I'm ready for it to be done,0,14,0.071,0.071,0.000,0.000,0.000,0.000,2
ahh sore throat and tired. want to go back to bed. but have work,1,16,0.000,0.000,0.000,0.012,0.000,0.000,0
Well it's official I have strep,1,7,0.143,0.000,0.012,0.000,0.000,0.000,0
no one calls me anymore,1,5,0.000,0.000,0.000,0.000,0.000,0.000,0
"is on her way to Seattle! Yay for Seattle, boo for Matt leaving.",1,16,0.000,0.188,0.012,0.000,0.000,0.000,0
Best friend is leaving to go back to school today..I am so sad,1,15,0.067,0.067,0.012,0.012,0.000,0.000,1
Sunburn hurts...,1,3,0.000,0.000,0.000,0.012,0.000,0.000,2
I dont like this random gloomy weather,1,8,0.125,0.000,0.012,0.012,0.000,0.000,0
wishes people wouldn't be so stubborn sometimes.,1,9,0.000,0.000,0.000,0.000,0.000,0.000,0
The heat is here!!!,0,7,0.000,0.000,0.000,0.000,0.000,0.000,2
"Whoa, I didn't mean to sleep for more than an hour",1,13,0.077,0.077,0.000,0.000,0.000,0.000,0
is feeling rather lonely and broke...oh wait...I am lonely and broke.,1,16,0.062,0.000,0.000,0.024,0.000,0.000,4
He didnt leave a voicemail..  -121908inlove(:,1,11,0.000,0.000,0.000,0.000,0.000,0.000,1
Just drove by fisher and I feel so sad,1,9,0.111,0.000,0.000,0.012,0.000,0.000,0
"It is so miserably hot, the a/c in my house is broken",1,15,0.000,0.000,0.000,0.024,0.000,0.000,0
got beat by super LARRYonation,1,5,0.000,0.000,0.012,0.012,0.000,0.000,0
"And you could have it all, my empire of dirt! I'm in aande with dad I'm freezing fully shivering Every1 else is warm  no fones allowed ffs!",2,33,0.061,0.030,0.000,0.000,0.000,0.000,0
cba with exams! 17 left!,0,7,0.000,0.143,0.000,0.000,0.000,0.000,0
I just spent 45 minutes at the book store. I only bought one book.,1,16,0.125,0.062,0.000,0.000,0.000,0.000,0
"to be really really... not bored but bad, i won't know the news  but thats ok. BRB x",1,24,0.042,0.000,0.000,0.000,0.000,0.012,2
Need to sleep but can't,1,6,0.000,0.000,0.000,0.000,0.000,0.000,0
"i have officially hit the wall, totally nonfunctionalproductive at work",1,11,0.000,0.000,0.000,0.000,0.000,0.000,0
that little boy that drowned yesterday lived in our subdivision and went to nicoles school. so so sad.,1,20,0.000,0.050,0.000,0.024,0.000,0.000,0
Just heard a single i had been waiting MONTHS to hear....and...im disappointed.,1,17,0.059,0.059,0.000,0.012,0.000,0.000,5
"probably going to miss Silverstone's race again this season in iRacing , so sad   this track is pure laser scanned awesomeness",1,23,0.000,0.130,0.012,0.024,0.000,0.000,0
Maaaan... it is way too nice outside to be in here working.,0,14,0.000,0.000,0.000,0.000,0.000,0.000,2
wanted to sleep but a friend from Denmark just poked me on IM,1,13,0.077,0.077,0.012,0.000,0.000,0.000,0
Rainy day in Philly  looks like it's gonna be a movie night.,1,16,0.000,0.188,0.012,0.000,0.000,0.000,0
"Has so much to blog, but has no time to",1,11,0.000,0.000,0.000,0.000,0.000,0.000,0
"Shipwrecked all weekend  license wasn't suspended, it got cancelled. Can't take the risk driving and no one lives near me",1,25,0.000,0.040,0.000,0.012,0.000,0.012,0
this is gonna sound really sad and depressing but I really really miss my uncle Sam,1,17,0.059,0.059,0.000,0.037,0.000,0.000,0
"Not going to graduation, hubby-to-be not feeling well  so instead, doing more job hunting online!",1,23,0.000,0.000,0.012,0.000,0.000,0.012,0
sad   Miss my friends !,1,6,0.000,0.000,0.012,0.024,0.000,0.000,0
Feeling deflated. Hubby saw swing set and thinks is a piece of junk. I thought I had found something good 4 the kids,1,25,0.080,0.040,0.024,0.000,0.000,0.000,0
"Okay, whats up with twitter,, :/ my laptop is completely broke, and now my computer is acting up   so I dont reckon I will be on for t ...",1,36,0.056,0.000,0.012,0.000,0.000,0.000,3
Feels all kinds of not so well right now,1,9,0.000,0.000,0.024,0.000,0.000,0.000,0
"Going on 1,116 days still no new tattoo.",0,9,0.000,0.111,0.000,0.000,0.000,0.000,0
thank/ u guys so so much for helping me out on the followers thing! but im probably not gonna win cause i dont have 100 followers yet!,1,32,0.000,0.031,0.012,0.000,0.000,0.000,0
"Latest: Saw Animal Collective in Oakland and they were AMAZING! Now, I am trying to clean my room",0,21,0.095,0.095,0.024,0.000,0.000,0.000,0
bout to take a shower.... a cold shower,1,9,0.000,0.000,0.000,0.000,0.000,0.000,3
Somebody get me out of work tomorrow.,1,8,0.000,0.125,0.000,0.000,0.000,0.000,0
i just realized today was my last day to see my best friend tanner im goin to miss him so much,1,22,0.000,0.091,0.012,0.012,0.000,0.000,0
I'm on relapse  mom and dad i need you. jesus fucking christ you stay away.,1,19,0.053,0.000,0.024,0.012,0.000,0.000,0
I wanna go shopping!! I don't get paid till next week!!,1,16,0.125,0.062,0.000,0.000,0.000,0.000,2
Har vondt i ryggen My back hurts,1,7,0.000,0.000,0.000,0.012,0.000,0.000,0
"prom's today... i bought a ticket but im not going  cause i dont have a dress, my hairs not done, ect. sucks cause its gonna be awesome..",1,37,0.000,0.027,0.012,0.000,0.000,0.000,3
"Charter is pissing me off, the rest of the internet can access my blog except me   should have it fixed soon they say, we will see...",1,30,0.000,0.000,0.000,0.000,0.000,0.000,2
Lovin  the clean shaven Mr Flowers!  He looks so young!!!  Reminds me that I'm getting old,1,24,0.042,0.042,0.000,0.000,0.000,0.000,2
i cant find my keys,1,6,0.000,0.000,0.000,0.000,0.000,0.000,0
It wasn't a good day ..,1,7,0.000,0.143,0.012,0.000,0.000,0.000,1
with harry.. baked. love you cassie.. BUT YOU'RE NOT ONLINE!?,1,15,0.267,0.000,0.012,0.000,0.000,0.000,2
So my lucky jade nacklace/matching earrings ain't so lucky. Lost an earring. Now the chain broke on pendant,1,23,0.000,0.000,0.024,0.012,0.000,0.000,0
"ok guys, have to turn this Laptop off to pack.   tweet u guys on the road! bbl......",0,22,0.000,0.000,0.000,0.000,0.000,0.000,5
Just banged my bloody foot! ow,1,7,0.000,0.000,0.000,0.012,0.000,0.012,0
omg i tink he is not cuming bckkk,1,8,0.000,0.000,0.000,0.000,0.000,0.000,0
had a really weird night last night and misses her friends,1,11,0.000,0.000,0.012,0.012,0.000,0.000,0
Has a headache,1,3,0.000,0.000,0.000,0.000,0.000,0.000,0
Excellent the Suzaku 7 are back together  woop last episode  hope its a happy one i'm a sucker for these really lol shh,0,26,0.000,0.038,0.037,0.000,0.000,0.000,0
OMFG my favourite jerk chicken place closed,1,7,0.143,0.000,0.012,0.000,0.000,0.000,0
I wish the sun would come out...I guess it doesn't matter since I'm at work and can't enjoy it anyways,1,25,0.120,0.000,0.012,0.000,0.000,0.000,2
i'm on relapse  mom and dad i need you. jesus fucking christ you stay away.,1,19,0.000,0.000,0.024,0.012,0.000,0.000,0
can't believe I'm leaving this place tomorrow.,1,10,0.100,0.100,0.000,0.000,0.000,0.000,0
I am so sad...,1,5,0.200,0.000,0.000,0.012,0.000,0.000,2
"Don't think I'm gonna be able to go to see the JB 3D Concert...wrong time, no where very close by",1,26,0.115,0.000,0.012,0.000,0.000,0.000,2
Duncan finally got his orders... leaves for Iraq in September. Open invite to stay with me anytime during the year he'll be gone,1,26,0.000,0.154,0.012,0.000,0.000,0.000,2
feeling lonely,1,2,0.000,0.000,0.000,0.012,0.000,0.000,0
The Matrix Online shuts down next month...wow...I feel kinda sad about it,1,16,0.062,0.125,0.000,0.012,0.000,0.000,4
Already misses the Dunhams.,1,5,0.000,0.000,0.000,0.012,0.000,0.000,0
"is missing her best friend  commme back kayla, going out in a little while",1,16,0.000,0.000,0.012,0.012,0.000,0.000,0
"Praying for pressure on brain 2 subside, for brain seizures 2 stop and for tumors 2 go - Dan is comfortable but still has niggling cough",1,27,0.000,0.111,0.012,0.000,0.000,0.024,0
i feel like watching a disney movie...too bad we dont have a vcr anymore,1,17,0.000,0.000,0.012,0.000,0.000,0.012,2
"Ps BGT was both fab and sad, I thought Greg was awesome, sad he's gone but a child will always win in that situation sadly",1,28,0.071,0.036,0.037,0.037,0.000,0.000,0
"all alone.  still watching TWW, eating Italian chocolate and solving logic puzzles.",1,16,0.062,0.125,0.000,0.012,0.000,0.000,0
Mid shifts are so awful. Im just counting down time,1,12,0.083,0.000,0.000,0.012,0.000,0.000,0
paper work on a friday afternoo,1,6,0.000,0.167,0.000,0.000,0.000,0.000,0
Oh joy its gong to be a long weekebd... Yipee :*Â¡,0,15,0.067,0.000,0.012,0.012,0.000,0.000,2
can't go to the movies today,1,7,0.000,0.143,0.000,0.000,0.000,0.000,0
Bit down in the dumps today    Such an awful day !  Maybe good time to write a song   (Y),1,24,0.042,0.042,0.012,0.024,0.000,0.000,0
No 'rosie day' today  goal is to leav my house b4 my mom gets here hmmm maybe 'rosie day' rescheduled for....wed......,1,29,0.000,0.034,0.012,0.000,0.000,0.000,8
I just got smashed in the face by a 5th grader thowing a football... Twice. Now I bleed,1,20,0.100,0.050,0.000,0.012,0.000,0.012,2
Lulu's put on scottish accent on britains got more talent makes me sad to be scottish  just coz falconers there dont play up your accent!,1,29,0.000,0.069,0.012,0.012,0.000,0.000,0
Is bummed out...i don't have even one testimonial on Flickr.,1,14,0.000,0.143,0.000,0.012,0.000,0.000,2
"Oh god, I feel like shit.",1,8,0.125,0.000,0.024,0.000,0.000,0.000,0
Everythings Sooo Messed Up!!!!!!! Life Sucks!!!!!!!!!!,1,23,0.000,0.000,0.000,0.000,0.000,0.000,15
"i feel like a bright, new t-shirt.. wish i had one.",0,16,0.000,0.000,0.012,0.000,0.000,0.000,1
just drove by NBC's Burbank lot and the line for Leno is wrapped around the building.  Longest I've ever seen. Leno's last show,1,29,0.069,0.138,0.000,0.000,0.000,0.000,0
8 of my 11 followers are random spammers,1,8,0.000,0.250,0.000,0.000,0.000,0.000,0
Theyre sappin mah sentry! errr yea... i'm without power at home right now,1,17,0.000,0.000,0.024,0.000,0.000,0.000,2
hollie steel on bgt was absolutely excruciating to watch...poor girl.,1,13,0.000,0.000,0.000,0.000,0.000,0.012,2
I actually got a bit of a tan today haha sadly will be working all weekend won't get a chance to enjoy the glorious sunrays boo,0,27,0.037,0.074,0.024,0.012,0.000,0.000,0
Sad that I won't see Deb for two days.,1,11,0.091,0.091,0.000,0.012,0.000,0.000,0
Horrible thought... I have to go back to work on Monday   Good thought... I only work for 90 minutes   Life is good.,0,27,0.074,0.074,0.024,0.000,0.000,0.012,4
I want to go home!!,1,7,0.143,0.000,0.012,0.000,0.000,0.000,1
"Good stuff, Smiles back? Why won't you go to his concert too? :o. Wish I could instead of working on my music which is failing  lol x",0,33,0.030,0.000,0.037,0.012,0.000,0.000,0
is sad that greg pritchard didnt make it through to the final of britains got talent coz he soooo deserved it,1,22,0.000,0.000,0.000,0.012,0.000,0.000,0
So I thought the Cavs would crush the Magic and I come home from up north to realize how wrong I was.,1,23,0.130,0.087,0.024,0.012,0.000,0.000,0
"Lost his favorite thing he loves to always have on him, his story of the year Key Chain..",1,20,0.000,0.050,0.024,0.012,0.000,0.000,1
"Sad news, after a week in the hospital, My uncle past away today. R.I.P. Uncle Tony",1,19,0.053,0.158,0.000,0.012,0.000,0.000,0
Whatever. Workweek's over. Time to go play with new phone. Sim card didn't transfer contacts list,0,21,0.000,0.095,0.012,0.000,0.000,0.000,0
Well school's finally over and idk but I'm sad  I'll miss my teachers. Goodbye Mrs R. and Mr. Collister,1,24,0.125,0.083,0.012,0.024,0.000,0.000,0
I wish I could go to the Love Music Hate Racism gig this weekend   I'm not in the right part of the world even,1,26,0.115,0.077,0.024,0.012,0.000,0.000,0
ready for the weekend and sad that I have to be at the office again tomorrow morning,1,17,0.059,0.176,0.000,0.012,0.000,0.000,0
so now i dont get my car back til monday. boooo,1,13,0.000,0.077,0.000,0.000,0.000,0.000,0
has hurt feet,1,3,0.000,0.000,0.000,0.012,0.000,0.000,0
has cramps,1,2,0.000,0.000,0.000,0.000,0.000,0.000,0
"Fml! Ughhhhhhhhh, im not going anwhere today just sit in the bedroom I share with my mother and cry!",1,23,0.043,0.087,0.000,0.012,0.000,0.000,0
"Wish you were here, babe",1,6,0.000,0.000,0.000,0.000,0.000,0.000,0
BGT made me cry tonight,1,5,0.200,0.400,0.000,0.012,0.000,0.000,0
Failed that shit LOL,1,4,0.250,0.000,0.000,0.012,0.000,0.000,0
"He can't fix it.   I guess I'll write until I get too bored then watch tv. Man, this is lame.",1,27,0.111,0.000,0.000,0.000,0.000,0.000,0
"I wonder who that thomasvanvliet is. Maybe you can help me, because I've just inherited $20000000! Can't withdraw it",0,25,0.080,0.040,0.012,0.000,0.000,0.000,0
"i miss everyone... i need faces  , not witty situational updates, but these will do...",1,19,0.000,0.000,0.000,0.012,0.000,0.000,4
Left Cali this morning...in Dallas now..missing my car SO MUCH!!!,1,17,0.118,0.118,0.000,0.012,0.000,0.000,5
"Had a shower. it's 5:55 PM. Triple 5's! Crap, it just turned 5:56",2,19,0.053,0.105,0.000,0.000,0.000,0.000,0
Just got back from working out. I'm feeling pretty good. work at 4:30,0,16,0.062,0.062,0.012,0.000,0.000,0.000,0
i'm sad...i'll miss you grandma angie.. you were always like a 3rd grandma to me..,1,20,0.000,0.050,0.012,0.024,0.000,0.000,4
"Last day of holydays, gotta get back to work    Anyway, 2 great weeks",0,17,0.000,0.118,0.012,0.000,0.000,0.000,0
wishing warped tour came to london canada.....,0,8,0.000,0.000,0.000,0.000,0.000,0.000,4
hello..aint been tweetin all day cuz i had 2 switch things over 2 da new place. (exhausted and sick),1,24,0.000,0.125,0.000,0.012,0.000,0.000,1
ahhhh now i have no pic,1,6,0.000,0.000,0.000,0.000,0.000,0.000,0
ouch... head hurts,1,4,0.000,0.000,0.000,0.012,0.000,0.000,2
God! They look stumpy... I'm not sharing my toes tonight,1,13,0.077,0.077,0.012,0.000,0.000,0.000,2
Sad duck day.,1,4,0.000,0.250,0.000,0.012,0.000,0.000,0
nooooo its raining......had 2 leave the beach,1,9,0.000,0.111,0.012,0.000,0.000,0.000,5
"played a bit pool with my buddies....going to bed now, have to work tomorrow",0,17,0.000,0.059,0.012,0.000,0.000,0.000,3
my day has been so crappy that i just want to cry.,1,13,0.000,0.077,0.000,0.012,0.000,0.000,0
wish I can go to the Roots pinic,1,8,0.125,0.000,0.000,0.000,0.000,0.000,0
OMG. Today felt like the last day of school! it's horrible!,1,15,0.067,0.200,0.012,0.000,0.000,0.012,0
I want a hair cut but my mom wont cut it,1,12,0.083,0.000,0.000,0.000,0.000,0.000,0
what the hell is follow friday?? don't get it,1,12,0.000,0.083,0.000,0.012,0.000,0.000,1
Ugh. My feet feel like they're going to fall off.,1,13,0.000,0.000,0.012,0.000,0.000,0.000,0
im so tired of my responsabilities i wish i was a kid it seems that everyone around me is all about money and not me anymore,1,27,0.000,0.000,0.024,0.000,0.000,0.000,0
"I need a friend right now  , I feel like mmmm ... sosad",1,14,0.143,0.000,0.024,0.000,0.000,0.000,2
"Awww kanye west, its such a shame he doesnt get the joke",1,14,0.000,0.000,0.000,0.012,0.000,0.000,0
"i'm sunburnt on my arms, and i have burnt my mouth, and some skin is coming off",1,20,0.000,0.000,0.000,0.000,0.000,0.012,0
"Not feeling very good at all, why does this have to happen today of all days? Not going to friends tonight",1,23,0.000,0.130,0.024,0.000,0.000,0.000,0
I miss you,1,3,0.333,0.000,0.000,0.012,0.000,0.000,0
just kidding. its standing room only.,0,8,0.000,0.000,0.012,0.000,0.000,0.000,0
so sad that no friends everyday for a long ass time,1,11,0.000,0.000,0.012,0.024,0.000,0.000,0
I miss my friends so much,1,6,0.167,0.000,0.012,0.012,0.000,0.000,0
"alright, so day was going well, but got home, and all my potato salad was gone",0,19,0.000,0.000,0.024,0.000,0.000,0.000,0
Pleeaaasee come out sun,1,4,0.000,0.250,0.000,0.000,0.000,0.000,0
Wow I really need to have fun tonight now,0,9,0.111,0.111,0.012,0.000,0.000,0.000,0
time for bed.....got some learning to do tomorrow with an early start  night night good people xxx,0,20,0.000,0.100,0.012,0.000,0.000,0.000,4
"today i was so happy got i got off school early, but now i'm bored!!",0,19,0.000,0.053,0.012,0.000,0.000,0.000,1
damn sunburn hurting  jack whitehall mmmmm,1,7,0.000,0.000,0.000,0.012,0.000,0.000,0
My car is broken.,1,5,0.000,0.000,0.000,0.012,0.000,0.000,0
Crisis: forgot my fringe comb  I'm with men....no one will help me,1,17,0.059,0.000,0.000,0.000,0.000,0.012,3
I can't fucking concentrate with this damn heat!  Cooler is so not doing it's job.,1,20,0.050,0.000,0.000,0.000,0.000,0.000,0
Almost made it to reading comedy outlet. Headlining all weekend. Only took me 2 extra hours with traffic. Basically doubled my time.,1,26,0.000,0.077,0.000,0.000,0.000,0.000,0
my head is hurting..,1,5,0.000,0.000,0.000,0.012,0.000,0.000,1
yesterday i missed the live chat  internet was the problem ï¿½ï¿½,1,12,0.000,0.083,0.000,0.012,0.000,0.000,0
"Wishing I was going to UP tonight, but it will have to wait until tomorrow.",1,17,0.118,0.118,0.000,0.000,0.000,0.000,0
I always feel sickly when I wake up.  Well got a busy day ahead of me! Yippeee,1,20,0.100,0.050,0.012,0.012,0.000,0.000,0
"Not looking forward to next week: Maths, Geography, English and French exams, totalling 7 hours",1,19,0.000,0.211,0.000,0.000,0.000,0.000,0
Damn. It's raining again,1,6,0.000,0.000,0.000,0.000,0.000,0.000,0
i hate when i paint my nails because then i cant suck my thumb because it tastes bad,1,19,0.000,0.000,0.000,0.012,0.000,0.012,0
karma is a bitch ! i just got hung up on  lol i'm still a big dawg though,1,20,0.000,0.000,0.000,0.000,0.000,0.000,0
10) I'm allergic to hot wax,1,8,0.125,0.125,0.000,0.000,0.000,0.000,0
Awake and wishing I wasn't. Feel like my head may explode. Going to try to go back to sleep.,1,23,0.043,0.000,0.012,0.012,0.000,0.000,0
Awe. were going to meijer. not walmart. walmarts better.,1,13,0.000,0.000,0.000,0.000,0.000,0.000,0
I'm too tired,1,4,0.250,0.000,0.000,0.000,0.000,0.000,0
"I wanna watch ""UP"" so badly!",1,9,0.222,0.000,0.000,0.000,0.000,0.012,0
Finally got my money. Too bad it goes to bills,1,11,0.000,0.000,0.012,0.000,0.000,0.012,0
"Jus chillin and doin my hrs. Friday afternoons tend to end up ""busy""",1,16,0.000,0.188,0.000,0.000,0.000,0.000,0
All the food in my house has sugar ants in it,1,11,0.000,0.000,0.000,0.000,0.000,0.000,0
PERFECT SHOW TO YOU! enjoy for me,0,8,0.500,0.000,0.024,0.000,0.000,0.000,0
so bored without a camera,1,5,0.000,0.000,0.000,0.000,0.000,0.000,0
seniors done  5 more days!! woohoo!! going out for the night.,0,17,0.000,0.059,0.012,0.000,0.000,0.000,2
show was amazing. so cold out now  hope I can give victoria my card and get my dvds back ;) ha,0,23,0.043,0.000,0.024,0.000,0.000,0.000,0
Now every Saturday till 8/4 for work.  sucks. And no Friday or Monday off for July 4th either.,1,22,0.000,0.227,0.000,0.000,0.000,0.000,0
In 14 hours im taking 2 aerobics classes with only about 30 min break in between,1,17,0.000,0.118,0.000,0.000,0.000,0.000,0
thinks its the perfect weather to go camping and cuddle up with dave under the stars and sleep,1,18,0.000,0.000,0.024,0.000,0.000,0.000,0
No clubbing for me this weekend due to a busted knee  <emo>Life's unfair</emo>,1,19,0.000,0.053,0.000,0.000,0.000,0.012,0
my arms hurt!,1,4,0.000,0.000,0.000,0.012,0.000,0.012,0
is about to go to gymnastics! my last day with this class!,1,14,0.000,0.071,0.000,0.000,0.000,0.000,0
<--has no internet for the weekend,1,7,0.000,0.143,0.000,0.000,0.000,0.000,0
saw a dead bird on my way to work!what a kind of day to start?! Poor little bird!,1,21,0.000,0.048,0.012,0.012,0.000,0.000,0
"Not so good at remembering to do this twitter thing, sorry everybody! I leave for Tibet today...with a head cold",1,24,0.042,0.083,0.012,0.000,0.000,0.000,2
