text,affect,word_count,upper_word_count,ent_word_count,h_count,s_count,a_count,f_count,cons_punct_count
Mon lead et mon DT installent SC2 sur leurs postes en ce moment même. ,3.000,15.000,0.133,0.000,0.000,0.000,0.000,0.000,0.000
"As I type, I get texts... baby is fine (moving and heart beating) Since she is O-, they've given a RH shot, to be safe. THE BABY IS FINE! ",0.000,38.000,0.211,0.000,0.038,0.026,0.000,0.000,2.000
Dit is echt gemeen net als ik die aflevering super graag wil zien staat ie er niet op :( ,1.000,19.000,0.000,0.105,0.013,0.013,0.000,0.000,0.000
Feeling the birthday love! Thank you. ,0.000,8.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000
"Er vågnet op til solskin og baby, der sparker inde i maven ",0.000,13.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
not only my back but now my knee is acting up. ,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Upstairs people dropping the F-bomb and beating the crap out of stuff at 11:46 AM.... ,0.000,18.000,0.111,0.056,0.000,0.026,0.000,0.000,3.000
11:11 i wish for a lot of things but most of all i wish that them three boys would come back to us ;( ,1.000,25.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000
Tomorrow I have physics exam and I lost the book. ,0.000,11.000,0.182,0.091,0.000,0.013,0.000,0.000,0.000
My Friend is on today's Factor anyone know how I can watch it in the UK?!!!!,3.000,22.000,0.091,0.091,0.013,0.000,0.000,0.000,3.000
is bad if sometimes u jus wanna get a lil medevil and unleash some fury?????,2.000,20.000,0.000,0.000,0.000,0.000,0.000,0.026,4.000
": Until you have the courage to lose sight of the shore, you will not know the terror of being forever lost at sea.",3.000,26.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000
"I sit next to a person that i can't stand in english, ",0.000,14.000,0.071,0.071,0.000,0.000,0.000,0.000,0.000
I miss how things used to be.. I miss our friendship. ,1.000,13.000,0.154,0.000,0.013,0.026,0.000,0.000,1.000
(!) is what happens to us when we allow ourselves to recognize how good things really are. Feeling rather joyful,0.000,23.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000
"Damn, my earphones broke ! :( it's like my third pair in a month ! ",1.000,17.000,0.000,0.118,0.013,0.000,0.000,0.000,0.000
Supporting the work of the ministry with my tithes and offerings unto GOD!,0.000,14.000,0.071,0.000,0.013,0.000,0.000,0.000,0.000
Gotta love the new coke machines! Strawberry Sprite! :-) ,0.000,12.000,0.000,0.083,0.013,0.000,0.000,0.000,0.000
The Christmas season has officially begun! Watched The Grinch with a mesmerized 2 year old grandson on my lap.  ,0.000,22.000,0.000,0.136,0.013,0.000,0.000,0.000,0.000
So much work to do. Might be pulling an all night ,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Thinking of all my babies today. Wish I could hold the ones I lost and hear their voices. ,1.000,20.000,0.100,0.050,0.013,0.013,0.000,0.000,0.000
I feel so tired and sick ,1.000,6.000,0.167,0.000,0.000,0.013,0.000,0.000,0.000
I'm about to throw my phone off the eifle tower. Need an iPhone. ,1.000,16.000,0.062,0.000,0.000,0.000,0.000,0.013,0.000
Still sick!!! basically slept in the bathroom! And I didn't even drink,1.000,17.000,0.059,0.000,0.000,0.013,0.000,0.000,2.000
"When u are sad and lonely, remember this is true, someone somewhere is thinking of you   ",1.000,19.000,0.000,0.000,0.000,0.026,0.000,0.000,0.000
"I never really paid any type of attention to Ryan Dunn. However, I have stumbled upon his tribute special. ",1.000,22.000,0.091,0.045,0.013,0.000,0.000,0.000,0.000
Hate having to find quotes that are completely and utterly irrelevant to my life and that I clearly do not care about. ,2.000,23.000,0.043,0.000,0.013,0.013,0.000,0.000,0.000
Erghh maths exam tomorrow ,0.000,4.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000
Crap. The Waxahachie Indians lost by a field goal...It was a good season boys. Try again next year. ,1.000,23.000,0.000,0.130,0.013,0.013,0.000,0.000,2.000
Not a chest infection so no antibiotics for me.... tiz a viral infection of the voice box.,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.026,3.000
sometimes I spend my nights watching Youtube clips of old games ,1.000,11.000,0.091,0.091,0.000,0.000,0.000,0.000,0.000
School til 9:15 tomorrow and like 10 on Wednesday ,0.000,9.000,0.000,0.333,0.013,0.000,0.000,0.000,0.000
That awkward moment when you find out that your voice sounds like a raging homosexual's voice... ,1.000,18.000,0.000,0.000,0.013,0.000,0.000,0.013,2.000
I guess everyone's wish came true last night no more twitter or phone for me ,1.000,16.000,0.062,0.062,0.000,0.000,0.000,0.000,0.000
"Okay, I'm done. Not completely done but done for now. Gotta wake up in less then 5 hours. ",0.000,24.000,0.042,0.042,0.013,0.000,0.000,0.000,0.000
expect to see my 10000th tweet tonight..its my nans 80th party ,0.000,13.000,0.000,0.154,0.013,0.000,0.000,0.000,1.000
Almost ruined my knee again. of injury.,3.000,9.000,0.000,0.000,0.000,0.026,0.000,0.000,0.000
Going to work feeling sick ,0.000,5.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
weekend! was hoping to have a good one! then I looked at my link diary and the schools say of making weekends fun is shit loads of hwk.,0.000,31.000,0.032,0.032,0.038,0.000,0.000,0.000,0.000
Heading back home ,0.000,3.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Just remembered I work at Express on Black Friday. ,0.000,10.000,0.100,0.200,0.000,0.000,0.000,0.000,0.000
O.M.F.G. Just opened the fridge and discovered the Screme egg I put in there 2 hours ago. Had completely forgotten about it. Pure ,0.000,25.000,0.080,0.080,0.013,0.013,0.000,0.000,0.000
Walking to work in this heavy rain is not what i had in mind! ,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Black Friday shopping. I have no idea what I'm in for ,3.000,13.000,0.154,0.077,0.000,0.000,0.000,0.000,0.000
To each his own.(Suum Cuique)Cicero Celebrate Life  this is your one chance Give a  of    and ,0.000,19.000,0.000,0.105,0.013,0.000,0.000,0.000,0.000
Still not sure how Roland Emmerich got away with naming his horrible movie after a great Heinlein book from the 1949. ,1.000,22.000,0.000,0.136,0.013,0.000,0.000,0.013,0.000
eating like crap and I don't care because I'm getting my wisdom teeth out next week ,0.000,18.000,0.111,0.056,0.013,0.000,0.000,0.000,0.000
"being really excited for plans on a friday, then they don't work out. ",1.000,16.000,0.000,0.062,0.013,0.000,0.000,0.000,0.000
" are essential. They are structural 2society. Bring andwealth. Talk That Talk but also ACT: ensure Gov.,private,public funds support",0.000,25.000,0.040,0.040,0.000,0.000,0.000,0.000,0.000
For the last week I've woken up more and more sick each morning. ,0.000,15.000,0.067,0.133,0.000,0.013,0.000,0.000,0.000
You gain   and confidence by every experience in which you really stop to look in the face.~ E Roosevelt,3.000,20.000,0.050,0.050,0.013,0.000,0.000,0.000,0.000
Actually it seems that anytime I am laughing and enjoying myself the time passes whay to quickly.   ,0.000,19.000,0.053,0.000,0.026,0.000,0.000,0.000,0.000
Watching foot ball on a sunday afternoon.... Priceless!  ,0.000,11.000,0.000,0.182,0.013,0.000,0.000,0.000,3.000
Papers and football all day tomorrow. ,0.000,7.000,0.000,0.286,0.000,0.000,0.000,0.000,0.000
Gig thursday night hmahasydnxiwkdbduebwicu  ,0.000,5.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000
 even though im going through problems i leave them in the hands of my Father becuz He's the solution to all of them always in ,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sooooooo mad i couldn't go to the ACC Championship because of all this work i gotta do. ,1.000,20.000,0.050,0.050,0.000,0.013,0.000,0.000,0.000
There's so much emotional stress! Schools tomorrow. I did no homework. My stomach is too full. and i have no prom date ,1.000,27.000,0.037,0.037,0.000,0.000,0.000,0.013,0.000
"Just stuck my hand in a pocket of a backpack I haven't used in over a year and found some rocks I picked up when I was in Petra, Jordan. ",0.000,33.000,0.091,0.091,0.000,0.000,0.000,0.000,0.000
i'm not even close to having an idea for my essay and all i want to do is lie in my bed and eat french fries. ,1.000,28.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000
Man y I feel bad boud dhis I tried to do wad ws right gues I'm jus kindhearted nd dnt lyk ,1.000,23.000,0.130,0.000,0.000,0.000,0.000,0.013,0.000
"I will edit the Gardener. I will, I swear.    ",1.000,13.000,0.231,0.000,0.000,0.000,0.000,0.000,0.000
"He  shall give His angels charge over you, to keep you in all your ways. In their hands they shall bear you up....Ps 91:11    ",0.000,30.000,0.000,0.000,0.013,0.000,0.000,0.013,3.000
Listening to old preppies discussing a bridge club ,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
I honestly want to keep dancing but my feet hurt :( ,1.000,11.000,0.091,0.000,0.013,0.013,0.000,0.000,0.000
Stuck waiting for the bus in H Sq station... listening to some guys who think they're gangsta and wanting to stab myself. ,0.000,25.000,0.040,0.040,0.000,0.013,0.000,0.000,2.000
My afternoon consists of learning my lines for drama and finding all my school books for tomorrow. ,0.000,18.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000
12.25.11 will be a very hard day for me ; nt looking forward to it ! ,1.000,16.000,0.000,0.062,0.000,0.000,0.000,0.000,0.000
No more studying till the end of the week *.* ,0.000,12.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000
"is so nice to dream about someone that you'll wanna meet,but is just a dream | ",1.000,19.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000
If u doubt that God listens to ur prayers ask me about my life this year. Up to this very day I'm still being blessed. I'm in tears ,0.000,32.000,0.062,0.031,0.026,0.013,0.000,0.000,0.000
"My cat is so frikkin annoying when I am trying to do some work, he just sits on all of my books ",2.000,23.000,0.043,0.000,0.000,0.000,0.000,0.000,0.000
Planet earth is moving through an energy cloud ..by 2012 the Mankind will have evolved Mentally*Spiritually*Physically - The this!,3.000,21.000,0.000,0.048,0.000,0.000,0.000,0.000,1.000
I lost 4kg due to illness. ,1.000,8.000,0.125,0.125,0.000,0.026,0.000,0.000,0.000
"Then one day you wake up and realize you don't have to choose joy, joy remains in your heart in spite of what ever is going on. ",0.000,30.000,0.000,0.033,0.038,0.000,0.000,0.000,0.000
"For all those years you've protected the seed, it's time to become the beautiful flower.~S.C. Paul   ",3.000,20.000,0.000,0.050,0.013,0.000,0.000,0.000,0.000
So you don't want to even imagine the sounds and moves I've just made. ,0.000,17.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000
"Noo, trying to watch harry potter part 2 and it shut off!! whyyyyy! ",1.000,17.000,0.000,0.118,0.000,0.000,0.000,0.000,1.000
would'nt feel so good if it was'nt for PAIN!,0.000,10.000,0.100,0.000,0.013,0.013,0.000,0.000,0.000
Thanksgiving break has finally started!  I get to look forward to the 3 exams I have when I get back ,0.000,22.000,0.136,0.091,0.013,0.000,0.000,0.000,0.000
It was such an odd thing to see. So much and thankfully no deaths. What a crazy afternoon it turned out to be!,2.000,26.000,0.000,0.000,0.013,0.013,0.000,0.013,0.000
ACT at Pearl tomorrow... ,0.000,5.000,0.200,0.400,0.000,0.000,0.000,0.000,2.000
First day of work tomorrow...,0.000,6.000,0.000,0.333,0.000,0.000,0.000,0.000,2.000
I slept in this morning.  Yesterday was so full of awesome I didn't immediately fall asleep my brain kept going though I was exhausted. ,0.000,28.000,0.107,0.071,0.013,0.000,0.000,0.000,0.000
Dear douche head who is blaring music in your car outside my bed room window... I'm trying to study here! Be respectful!  ,2.000,27.000,0.037,0.000,0.026,0.000,0.000,0.000,2.000
I'm gonna miss all the Black Friday Commercials.... ,1.000,11.000,0.091,0.091,0.000,0.013,0.000,0.000,3.000
"Dear God, u know what's best for me. So I am going to stop acting like you don't know what you are doing and trust you.   ",0.000,32.000,0.031,0.031,0.026,0.000,0.000,0.000,0.000
"I can't sleep because even while I sleep, my life is one big nightmare. ",0.000,17.000,0.118,0.000,0.000,0.000,0.000,0.013,0.000
Visto un video spoiler di  dove Santana fa coming-out con la nonna... Dico solo: Tante lacrime! ,1.000,22.000,0.000,0.182,0.000,0.000,0.000,0.000,2.000
Young Pilgrim is such a fantastic piece of work. Charlie Simpson is a genius and I'm seeing him next year! ,0.000,23.000,0.043,0.130,0.000,0.000,0.000,0.000,0.000
-__- Sony Vegas made my entire computer freeze up. ,2.000,10.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000
Biggest Strike across the UK... i'm crying tears of :'D,0.000,14.000,0.143,0.143,0.000,0.026,0.000,0.000,2.000
" you catch ANY type of feelings on twitter, ESPECIALLY lol",2.000,12.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000
"The  will be  into   and it will keep on saying, Is there any  A muslim hell fire.",3.000,23.000,0.043,0.000,0.000,0.013,0.000,0.013,0.000
Good morning IBS!! Can't get off toilet (sorry for TMI) and now feel like I might puke! ,0.000,23.000,0.130,0.043,0.026,0.000,0.000,0.000,1.000
alright honestly i was to lazy to wash a bowl so i put ceral inna cup and im currently drinking it haha ,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Wouldn't mind drop kicking some people in the face ,2.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Haven't slept for more than 3 hrs , home to knock out ",0.000,13.000,0.000,0.077,0.013,0.000,0.000,0.000,0.000
Staying home today and getting all my homework done oh and making my christmas list!,0.000,16.000,0.000,0.062,0.026,0.000,0.000,0.000,0.000
i'm having one of those inspirational poster moments where you fail a bunch of times before you succeed. ,0.000,20.000,0.000,0.000,0.026,0.013,0.000,0.000,0.000
Well tomorrows gonna consist of calling companies and shouting about their incompetence ,0.000,13.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Full of joy! Four dogs at home. Hugged Janina amorcita and Shelby the bebi!!! Few things can bring such joy like hugging a dog!!!  ,0.000,33.000,0.000,0.091,0.077,0.000,0.000,0.000,4.000
"Let the (real) Christmas season begin! I'm watching my very favorite Christmas movie, ""Olive, the Other Reindeer."" ",0.000,26.000,0.038,0.154,0.038,0.000,0.000,0.000,0.000
Knowing this makes me happy inside ,0.000,6.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Conveniently waking up from a nightmare and not being able to sleep again ,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000
Remember when we talked about marriage. Talk about forever and always? ,1.000,13.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Don't let hold you back from achieving your greatness.,3.000,11.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000
Bardstown rd aglow is stupid. Quit parking in front of my house for this stupid 'event'..   ,2.000,21.000,0.000,0.048,0.000,0.000,0.000,0.000,1.000
Ugh. -___- stuck at my grandma's house with my annoying dad for the next few hours....,0.000,19.000,0.000,0.053,0.000,0.000,0.000,0.000,3.000
I stop biting my nails for like a week or two then get right back into the habit once I get really irritated again ,0.000,24.000,0.083,0.083,0.013,0.000,0.000,0.000,0.000
THE PARADE WAS A HUGE SUCCESS!   They were throwing so much candy.  I love a good parade!   ,0.000,23.000,0.304,0.000,0.064,0.000,0.000,0.000,0.000
So excited to party party tomorrow night with one of my besties miss Emma Rose :) xxxx ,0.000,17.000,0.000,0.176,0.051,0.013,0.000,0.000,0.000
I have kept a tally and for the last 12 mornings my mother has yelled at me for something within the first 5 minutes of being awake ,2.000,27.000,0.037,0.074,0.000,0.000,0.000,0.000,0.000
"I have absolutely nothing to do, on a Friday night ",1.000,11.000,0.091,0.182,0.000,0.000,0.000,0.000,0.000
Watching a person you love go away for a long time kills ,1.000,12.000,0.000,0.000,0.013,0.026,0.000,0.000,0.000
Resistance drives stress and fear. If we don’t resist life things flow.  ,3.000,16.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000
La paura di rimanere solo non è mai stata tanto forte.. ,3.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
"as you watch me walk down too my future, I hope tears of are in your eyes.",0.000,19.000,0.053,0.000,0.013,0.013,0.000,0.000,0.000
The pleasure of turning my alarm off ,0.000,7.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000
K so now im excited for oldwest day on wed. Still dont know what Im doing 4 HolidayDay. And I need to find some green 4 stoplight day - ,0.000,35.000,0.086,0.086,0.013,0.000,0.000,0.000,0.000
Watching the new Factor episode love this show,3.000,8.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Just got suprised by prize money from the woodbridge fair! A heaping sum of $14. ,0.000,18.000,0.056,0.056,0.013,0.000,0.000,0.000,0.000
back to real world..and studying. ,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
I adore my art and history of art teachers. ,0.000,10.000,0.100,0.000,0.013,0.000,0.000,0.000,0.000
just ate 8 of out 16 peices of shortbread. Half a fucking tray ,1.000,14.000,0.000,0.214,0.000,0.000,0.000,0.000,0.000
Homemade tomato soup with fresh mozzarella melted over top. ,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Taking a break from studying just to go to yet another doctors appointment ,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Gianlt monkey..free drinks..bachata..salsa..hip hop...fist pumpin..and no cabs..if you see this call me it will be a long walk home ,1.000,33.000,0.000,0.030,0.026,0.013,0.000,0.000,8.000
My boss decided to call me into work today -_- ,0.000,10.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000
Just bought an album and i got to upload it to my laptop and it doesn't show up the track names -.- xoxo ,2.000,24.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"My lil brother just called my hubby a ""dirty red head""... ",1.000,14.000,0.000,0.000,0.013,0.000,0.000,0.000,2.000
"Gutted not going Spurs game, sacrifice ive made to buy Christmas presents! ...",0.000,16.000,0.000,0.125,0.026,0.013,0.000,0.000,2.000
Seriously people. Time to get in the Christmas spirit already. ,0.000,12.000,0.000,0.083,0.026,0.000,0.000,0.000,0.000
Eating Butterkiss Toffee Popcorn while playing Skyrim! :D ,0.000,9.000,0.111,0.000,0.013,0.000,0.000,0.000,0.000
I sware on thanksgiving if my grandparents don't have a pumpkin pie I'll flip. I don't care if they vegetarians I like my pumpkin piee ,0.000,29.000,0.138,0.000,0.026,0.000,0.000,0.000,0.000
Santa comes in t minus 24 days ,0.000,7.000,0.000,0.286,0.013,0.000,0.000,0.000,0.000
Accompagner ses parents en ville pour les achats de Noël c'est toujours gratifiant : nouvelles chaussures ,0.000,16.000,0.000,0.062,0.013,0.000,0.000,0.000,0.000
Telling a moving out story...  ,1.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
Wedding today also :') Tears of ,0.000,6.000,0.000,0.167,0.013,0.013,0.000,0.000,0.000
O.o last night I dreamed about George. Can't wait to see him this Xmas. ,0.000,17.000,0.059,0.176,0.026,0.000,0.000,0.000,0.000
My friends very nervous with their speech ,3.000,7.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000
Megabus is an absolute joy. I love when they're 30 mins late and you're freezing then tell you direct to London then stop at Sheffield!! ,0.000,30.000,0.033,0.133,0.026,0.000,0.000,0.000,1.000
"What portion of your actions are like John the baptist? Saying ""look! Jesus!"" ",0.000,18.000,0.000,0.111,0.026,0.000,0.000,0.000,0.000
"So instead of brushing my teeth like I intended to do when I came in the bathroom, I stood here for 45 minutes on path.... ",0.000,27.000,0.111,0.037,0.013,0.000,0.000,0.000,3.000
"Dear cat, please stop making eye contact with me. I am afraid you are going to pounce. Sincerely, me. ",3.000,24.000,0.042,0.000,0.013,0.000,0.000,0.013,0.000
is determined by the ratio of your focus on God to your focus on your problems. The greater your focus on God- the greater your joy.,0.000,28.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000
"Tinker Tailor Soldier Spy looks so great, but literally no theater in Athens or at home is playing it when it comes out on Friday. ",1.000,27.000,0.000,0.148,0.038,0.000,0.000,0.000,0.000
i feel like one day soon ima get to release 17 years worth of pure ...like ima just tell somebody completely off andwalk the heck away.,2.000,32.000,0.000,0.062,0.038,0.000,0.000,0.000,2.000
 finding out (the hard way) im allergic to chik-fil-a :'-(( ,1.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
People always turn out to be the person they said they wouldnt be. ,1.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
the road to recovery starts with self [re]discovery.  ,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"A part ça, mon ex a la même coupe de cheveux que Justin Bieber. Et un BOUC. ",1.000,20.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000
"Damn you Fergie! When I put last nights Adebayor 1st goalscorer loot on  to beat Benfica at home, Vidic should be in the squad ",2.000,27.000,0.037,0.185,0.013,0.013,0.000,0.000,0.000
Factor Coming Back Yay!!!!!!!!,3.000,12.000,0.000,0.000,0.013,0.000,0.000,0.000,7.000
"krave is a disgusting cereal, the advert lies there is not chocolate in the middle ",2.000,16.000,0.000,0.000,0.000,0.026,0.000,0.000,0.000
Some tiny details give us happiness more than we expect. ,0.000,11.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
New pair of vans on the way :-D im a happy bunny ,0.000,13.000,0.077,0.000,0.013,0.000,0.000,0.000,0.000
"""Happy Thanksgiving 2011! Standing Up for  until all the living with praise the God Who was and is, and Who will RETURN for us.""",0.000,30.000,0.033,0.033,0.051,0.000,0.000,0.000,0.000
One of life's greatest moments has to be when one finds out his/her true talent & a sad moment is when u realise its SLEEPING ! ,0.000,29.000,0.034,0.034,0.000,0.013,0.000,0.000,0.000
"You're not afraid of the dark, you're afraid of what's in it. ",3.000,17.000,0.000,0.000,0.000,0.013,0.000,0.026,0.000
"been looking forward to getting home, then remembering I have cleaning to do for 2hrs ",0.000,16.000,0.062,0.062,0.013,0.000,0.000,0.000,0.000
It was right there in front for me to see ... I thank God for the window that has opened ! Here's to a new beginning ,0.000,27.000,0.037,0.000,0.026,0.000,0.000,0.000,2.000
Oh i have to set the table for a million people i dont even like ,0.000,16.000,0.000,0.062,0.013,0.000,0.000,0.000,0.000
Feeling left out at guelph party ,1.000,6.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"Honestly don't think I can make it through one more day of school, gonna fail a math test ",0.000,21.000,0.048,0.048,0.000,0.013,0.000,0.000,0.000
"It's like your lover or more like a ghost. I spend the day wondering what you do, where you go. ",3.000,24.000,0.042,0.042,0.051,0.000,0.000,0.013,0.000
False Evidence Appearing Real ,3.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Selling all of my old snowball dresses and my first homecoming dress  ):,1.000,14.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000
"So gave notice to vacate apt this morn. Already looking fwd to telling relatives am now not only still single, but also poss homeless. ",0.000,27.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000
Don't ever feed into because it makes you lose sight of what's most important.,3.000,17.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
Teacher who prohibit their students for competition is just S.O.A.B!!!   ,2.000,14.000,0.071,0.000,0.000,0.000,0.000,0.013,2.000
"Thank God my car is fixed- public transport's shit- packed, stinking trains- freezing cold, dark, damp and now a bloke heavily snoring ",0.000,26.000,0.000,0.000,0.026,0.013,0.000,0.000,0.000
My lip ring fell out ,2.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Its so sad that after the national day fun, food, nice weather I walk back into Archi building back to work ",1.000,23.000,0.043,0.087,0.013,0.013,0.000,0.000,0.000
I now live with 2 raging chav girls. They're having an Ann Summers party on Wednesday night. ,0.000,20.000,0.050,0.150,0.026,0.000,0.000,0.013,0.000
the awkward moment when victoria's secret isnt saying what their sale is gonna be. -.-,2.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
House work on a friday nite ,0.000,6.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000
Going to cut down the christmas tree with Alex today. ,0.000,11.000,0.000,0.182,0.013,0.000,0.000,0.000,0.000
Carpet skating tonight! ,0.000,4.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000
Enjoying a long over due catch up with Paul Foster! Can't wait for exciting future projects x ,0.000,19.000,0.000,0.053,0.026,0.013,0.000,0.000,0.000
I hate weather days because I can't ever leave the house cause it's raining outside ,2.000,17.000,0.118,0.059,0.000,0.013,0.000,0.000,0.000
Waking up to awesome  news and now off to Christmas Fair in Llanachaeron!  ,0.000,16.000,0.000,0.125,0.026,0.000,0.000,0.000,0.000
Tuesday woken up to Oscar and Cornet practice X,0.000,9.000,0.111,0.333,0.000,0.000,0.000,0.000,0.000
"I love when I try to talk with someone from my past, and they're all like: ""WTF!? I don't wanna talk with you! GTFO!!! >:O"" ... -____- ",0.000,40.000,0.150,0.025,0.026,0.000,0.000,0.000,4.000
I cannot believe I'm going to leave TJ Maxx without those Kate Spade boots. I'm losing it. ,1.000,22.000,0.182,0.091,0.000,0.013,0.000,0.000,0.000
Time to put up christmas lights. In the cold. ,0.000,11.000,0.000,0.091,0.013,0.000,0.000,0.000,0.000
False Evidence Appearing Real ,3.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Seeing both man united and man city crash out of champions league today has left a pretty big smile on my face ,0.000,22.000,0.000,0.045,0.026,0.013,0.000,0.000,0.000
"there is nothing more endearing than kermit and the  singing rainbow connection. well, maybe fozzie's fart shoes. both bring me ",0.000,25.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000
Forgetting that you've already eaten your advent calender chocolate and being very sad when you realise its gone ,1.000,19.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
Campus tour in the rain ,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 kidding. I made that mistake and now realize you'll never change. ,2.000,15.000,0.067,0.000,0.013,0.000,0.000,0.000,0.000
"Thank You Justin Bieber,because of you future generations are gonna be singing ""shawty"" at Xmas which isn't even a fucking word. ",2.000,28.000,0.000,0.071,0.038,0.000,0.000,0.000,0.000
Sumpah gue rindu lo gue kangen lo hanyalah lo yg gue pikirin saat ini ,1.000,14.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000
American horror story wwhat are you doing to my HEAD ,1.000,10.000,0.100,0.100,0.000,0.013,0.000,0.000,0.000
Wonder how almost a whole week at home will feel  ,3.000,11.000,0.000,0.091,0.026,0.000,0.000,0.000,0.000
Some Zimbabwe's citizens are afraid to talk of Mugabi on camera. ,3.000,13.000,0.000,0.154,0.000,0.000,0.000,0.013,0.000
December is a very bipolar month   then very quickly   oh and this year.. Opening day for the thunder,0.000,21.000,0.000,0.190,0.000,0.000,0.000,0.013,1.000
Anything done OUTSIDE relationship with Jesus is religion. Live in the midst of Love. ,0.000,16.000,0.062,0.125,0.038,0.000,0.000,0.000,0.000
BREAKING NEWS OCU!!! SUSAN (Caf/Sudexo employee) IS RETURNING!! ,0.000,17.000,0.353,0.118,0.000,0.000,0.000,0.000,3.000
No es tan pene la  pero.. EXTRAÑO LA MÍA ,1.000,11.000,0.273,0.000,0.000,0.000,0.000,0.000,1.000
"Pa: 'ach, die is volgend jaar toch weer jarig?' ma: 'niet iedereen is volgend jaar weer jarig…' fijn, daar ging m'n eetlust ",1.000,32.000,0.000,0.031,0.000,0.026,0.000,0.000,0.000
"Letting go is a slow process, however many have yet to even begin the process. of the unknown.",3.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Time for 3 hours of bullshit ,0.000,6.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000
photo shoot time. going through the outfits im going to wear. ,0.000,14.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
Nothing like coming home and finding the cats have emptied the kitchen bin all over the floor ,0.000,17.000,0.000,0.000,0.026,0.013,0.000,0.000,0.000
"60 min de  pour commencer la journée, ça le fait! ",0.000,13.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000
Gonna have an absoulute mental and emotional breakdown if them tickets are sold out :/ :(,1.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Well  is off to an awesome start. My car quit. And I mean QUIT. -.- ,1.000,19.000,0.105,0.000,0.026,0.000,0.000,0.000,0.000
