text,affect,word_count,upper_word_count,ent_word_count,h_count,s_count,a_count,f_count,cons_punct_count
nadia bully me and ill expose you,3,7,0.000,0.000,0.000,0.024,0.000,0.000,0
An absolutely dire first half and I can't recall a shot on target. \n\nAgainst Accrington Stanley.,3,19,0.053,0.105,0.000,0.024,0.000,0.012,0
It's really alarming when an adult male calls their father 'daddy',3,14,0.000,0.000,0.000,0.000,0.000,0.012,0
Heard of panic! At the disco? How about Kach-ing! at the ATM,3,17,0.059,0.118,0.000,0.000,0.000,0.012,0
"Let's not panic. Beat NYG who's atop the division, come home against Cleveland. Just like that you're 2-2 with a division win",3,30,0.033,0.067,0.035,0.012,0.000,0.012,0
my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):),3,32,0.000,0.031,0.012,0.000,0.000,0.024,0
It's 5:55am. I'm hungry but there is no food. ,3,13,0.077,0.000,0.000,0.000,0.000,0.000,0
courage the cowardly dog is like american horror story for kids,3,11,0.000,0.091,0.024,0.012,0.000,0.012,0
The irony in that last is that Republicans - more likely to watch Fox News - distrust the news media more. Yet they can't see Fox's lies!,3,31,0.000,0.097,0.012,0.012,0.000,0.012,0
"And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.",3,29,0.000,0.034,0.024,0.000,0.000,0.012,0
"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",3,27,0.000,0.037,0.024,0.012,0.000,0.000,0
Starting not to give a fuck and stopped fearing the consequence,3,11,0.000,0.000,0.000,0.012,0.000,0.000,0
Forgot to plug the phone in overnight ,3,7,0.000,0.000,0.000,0.000,0.000,0.000,0
"What do Aquila, Ajahnae, and Euriechsa have in common besides ridiculously stupid,horrible,ugly, God awful names? Tracey IS NOT their father",3,28,0.071,0.107,0.012,0.035,0.000,0.012,0
It's never the end / When the moment is dire. / A small spark of hope / Can relight a new fire.,3,25,0.040,0.000,0.012,0.012,0.000,0.012,0
"A liar an a bully for president? They say every vote matter , well  I'm sorry you'll not get my vote until the year 2020",3,29,0.069,0.034,0.012,0.012,0.000,0.000,0
"Don't think I'll hesitate to run you over. Last time I checked, I still had 'Accident Forgiveness' on my insurance policy...",3,28,0.107,0.036,0.000,0.012,0.000,0.000,2
"After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing, phew!",3,27,0.000,0.074,0.000,0.012,0.000,0.012,0
Crossword puzzle is oat meals solitary respecting the flat out portentous nutrient rootstock re scruple failur...,3,17,0.000,0.000,0.012,0.012,0.000,0.000,2
I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.,3,25,0.040,0.000,0.012,0.012,0.000,0.000,0
Rojo is a terrible defender,3,5,0.000,0.200,0.000,0.012,0.000,0.000,0
Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable ,3,23,0.000,0.087,0.024,0.000,0.000,0.000,0
Season 3 of penny dreadful is on Netflix...well my afternoon is filled,3,14,0.000,0.143,0.012,0.012,0.000,0.000,2
Today has dragged on ,3,4,0.000,0.250,0.000,0.000,0.000,0.000,0
Fosu-Mensa is having a nightmare 15 minutes. Difference between Premier League reserves and League 1 is still wide,3,21,0.000,0.143,0.000,0.000,0.000,0.012,0
I really hate Mel and Sue. They think they're hilarious and they're just awful,3,17,0.059,0.118,0.012,0.024,0.000,0.000,0
How had Matty Dawson not scored there!!!!! ,3,12,0.000,0.083,0.000,0.000,0.000,0.000,4
"Fuck being shy, I'm trying to be up in them thighs.",3,14,0.071,0.071,0.000,0.000,0.000,0.000,0
When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' ,3,28,0.000,0.000,0.000,0.012,0.000,0.000,0
"thank you for your concern, computer, but my last name isn't misspelled, it's just weird",3,20,0.000,0.000,0.012,0.000,0.000,0.000,0
Anyyyyone wanna go to fright fest with me on Friday night? 👻,3,13,0.000,0.231,0.000,0.012,0.000,0.000,0
Getting terrible download speeds for fifa smh.,3,8,0.000,0.000,0.000,0.012,0.000,0.000,0
You don't know what to expect by Brendon's video lmao LA devotee video got me shook ,3,18,0.056,0.111,0.000,0.000,0.000,0.000,0
yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?,3,25,0.040,0.080,0.012,0.012,0.000,0.000,0
the ending of how I met your mother is dreadful,3,10,0.100,0.000,0.000,0.012,0.000,0.000,0
"Sir, my concern is not whether God is on our side; my greatest concern is to be on God's side, for God is always right.' - Abraham Lincoln",3,34,0.000,0.029,0.035,0.000,0.000,0.000,0
Hahahah what a horrific penalty from bayer. 5 feet wide. Jesus,3,13,0.000,0.231,0.012,0.012,0.000,0.000,0
I lost my blinders .... ,3,5,0.200,0.000,0.000,0.012,0.000,0.000,3
It's not going to break you it's just going to shake you,3,14,0.000,0.000,0.000,0.000,0.000,0.012,0
"As much as I want a normal little life.. It wouldn't suit me, I'd get restless, I need to just do what I want at all times to be happy 😊",3,36,0.111,0.000,0.012,0.000,0.000,0.000,1
A shy failure is nobler than an immodest success.,3,10,0.100,0.000,0.012,0.012,0.000,0.000,0
"O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy...' (Quran 57:28)",3,33,0.030,0.000,0.000,0.012,0.000,0.000,2
Drop every fear...,3,4,0.000,0.000,0.000,0.012,0.000,0.000,2
That free kick from Rooney was awful,3,7,0.000,0.143,0.012,0.012,0.000,0.000,0
today has been terrible but tonight will end better because I get to see Malik ❤️,3,17,0.059,0.176,0.000,0.012,0.000,0.000,0
Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,3,16,0.062,0.125,0.000,0.012,0.000,0.000,0
"Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them",3,23,0.043,0.043,0.012,0.000,0.000,0.024,0
You make me breathless.,3,5,0.000,0.000,0.000,0.000,0.000,0.000,0
To com sede de milk shake,3,6,0.000,0.000,0.000,0.000,0.000,0.012,0
I remember when Rooney wanted to leave United and the fans threaten to kill the man and bare junk... wanna regretting that now? 😂😂,3,27,0.037,0.148,0.000,0.024,0.000,0.012,2
"Walk right through them! See way past them, and don't even hesitate running them over.",3,19,0.000,0.000,0.000,0.000,0.000,0.000,0
never afraid to start over,3,5,0.000,0.000,0.000,0.000,0.000,0.012,0
STAY JADED everyone is ,3,4,0.500,0.000,0.000,0.000,0.000,0.000,0
oh yay old scientist builds himself a robot assistant and makes it look like a hot naked woman nothing alarming here,3,21,0.000,0.000,0.024,0.000,0.000,0.012,0
No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.,3,21,0.000,0.095,0.000,0.000,0.000,0.012,0
They used to laugh at her coz she couldn't afford a junky now they stare in awe while she is winning.,3,23,0.000,0.000,0.024,0.000,0.000,0.000,0
No we didn't just bully our professor to move the Chem quiz to Monday 😂,3,16,0.000,0.188,0.000,0.012,0.000,0.000,0
Fewer and fewer good horror offerings from Hollywood every year. Or have I just gotten too old for this shit?,3,22,0.045,0.045,0.012,0.012,0.000,0.000,0
I delete numbers so quick with no hesitation,3,8,0.125,0.000,0.000,0.000,0.000,0.000,0
"After Nawaz Sharif's speech on terrorism, Kejriwal is expected to talk on Governance.",3,16,0.000,0.125,0.000,0.012,0.000,0.000,0
"“ Less sugar, more fruit.\n Less soda, more water.\n Less worry, more sleep.\n LESS WORDS, MORE ACTION.”",3,23,0.174,0.000,0.000,0.012,0.000,0.000,0
"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. ",3,33,0.000,0.000,0.012,0.024,0.000,0.000,0
induction day tomorrow for pizza express ,3,6,0.000,0.167,0.000,0.000,0.000,0.000,0
new tires and an alarm system on my car. fwm now!,3,13,0.000,0.000,0.000,0.000,0.000,0.012,0
Swear all of my guy friends are scaredy cats. You don't do horror movies. You don't do haunted houses. Wtf do you do then?,3,30,0.000,0.000,0.012,0.012,0.000,0.012,0
Ramos with his ground shaking headers..😏,3,8,0.000,0.125,0.000,0.000,0.000,0.012,1
I'm curious to know just how much money the original Air Bud made to justify the continuation of these awful sequels and spinoffs.,3,25,0.040,0.040,0.012,0.012,0.000,0.000,0
Every year I go to universal studios to horror nights as a 3rd wheel lol 😊😂,3,17,0.059,0.176,0.000,0.012,0.000,0.000,0
My goals are so big they scare small minds,3,9,0.000,0.000,0.000,0.000,0.000,0.012,0
if you do me wrong i will not hesitate to block you and cut you out of my life completely 😇 it's one of my greatest talents,3,28,0.000,0.000,0.012,0.000,0.000,0.000,0
I like cycling because I get to intimidate people with my powerful calves and horrendous tan lines.,3,18,0.111,0.000,0.024,0.000,0.000,0.012,0
im what a 90s tv bully would call 'a nerd' but i would rather shove one thousand nickels into my right earhole than go to new york comic con,3,32,0.000,0.031,0.000,0.012,0.000,0.000,0
"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums ",3,26,0.000,0.077,0.024,0.000,0.000,0.000,0
Pretty excited for American horror story tonight,3,7,0.000,0.143,0.012,0.012,0.000,0.000,0
"Aberdeen st Johnstone, let's see who can punt it the furthest ",3,13,0.000,0.077,0.000,0.000,0.000,0.000,0
At the end of the day I know that my kids will never worry about me leaving them 💕,3,19,0.053,0.053,0.012,0.012,0.000,0.000,0
I really wanna go fright night at Thorpe Park next month 👻,3,12,0.083,0.250,0.000,0.012,0.000,0.000,0
I was having a good dream.. and then my alarm went off,3,13,0.077,0.000,0.024,0.000,0.000,0.012,1
Huns are like a box of coffee revels ,3,8,0.000,0.125,0.024,0.000,0.000,0.000,0
bout to read this article 'Moving the Conversation Forward: Homosexuality and Christianity' from someone in the foursquare church ,3,21,0.000,0.048,0.000,0.000,0.000,0.000,0
"If you think you're good to go already, don't worry about it.",3,16,0.000,0.000,0.012,0.012,0.000,0.000,0
"ok, ok.. I know.. my last tweet was ",3,11,0.091,0.000,0.000,0.000,0.000,0.000,2
My mind always seems to work its best at night ,3,10,0.000,0.100,0.000,0.000,0.000,0.000,0
^^^^^\n//Don't worry if your character is already taken. The RP I'm looking for is a non couple forming RP. Just a fun loving haunting.//\n^^^,3,27,0.111,0.000,0.024,0.012,0.000,0.000,0
shake fries,3,2,0.000,0.000,0.000,0.000,0.000,0.012,0
So is texting a guy 'I'm ready for sex now' considered flirting?' ,3,17,0.059,0.000,0.024,0.000,0.000,0.000,0
Not setting an alarm to nap >>,3,8,0.000,0.000,0.000,0.000,0.000,0.012,0
This is a terrific university-a unique university..Athabasca University has become a part of my head and a part of my heart' Peter MacKinnon,3,28,0.000,0.071,0.012,0.000,0.000,0.000,1
"mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!",3,29,0.000,0.000,0.035,0.000,0.000,0.000,0
Some serious hip shaking going on tonight 😜,3,8,0.000,0.250,0.000,0.000,0.000,0.012,0
It's so funny cause Cooper's going to go farther than the people who bully her,3,17,0.000,0.059,0.000,0.012,0.000,0.000,0
I can be so shy but once I come out of my shell that's it 😂,3,17,0.118,0.059,0.000,0.000,0.000,0.012,0
Lets start there,3,3,0.000,0.000,0.000,0.000,0.000,0.000,0
"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol ",3,23,0.043,0.043,0.012,0.000,0.000,0.000,0
Jeans with fake pockets ,3,4,0.000,0.000,0.000,0.000,0.000,0.000,0
Georgia Tech's Secondary is as soft as a marshmallow. ,3,11,0.000,0.091,0.000,0.000,0.000,0.000,0
That goes the ,3,3,0.000,0.000,0.000,0.000,0.000,0.000,0
Google caffeine-an sprightly lengthening into the corridor re seo: WgJ,0,13,0.000,0.077,0.000,0.000,0.000,0.000,0
"This tweet is dedicated to my back pain, which I do not understand because I am youthful and spry. Full of life. Vivacious.",0,27,0.074,0.000,0.012,0.012,0.000,0.000,0
"Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|",0,23,0.043,0.087,0.024,0.000,0.000,0.000,0
I turn 25 in two weeks. I am so happy. 24 was my darkest year yet. I am elated that I survived,0,25,0.160,0.120,0.024,0.000,0.000,0.000,0
The smell of freshly cut grass didn't even cheer me up...boy oh boy,0,16,0.000,0.000,0.012,0.000,0.000,0.000,2
Somebody who has braved the storm is brewing. ,0,9,0.000,0.000,0.000,0.000,0.000,0.000,0
"it gets better. without explanation; you just wake up one morning and you’re just happy, totally and utterly elated.",0,24,0.000,0.042,0.024,0.000,0.000,0.000,0
"Imagine how sad LA fans are gona be when they get eliminated...Man that's gonna be Nirvana, a religious experience rejoicing in their misery",0,28,0.036,0.071,0.012,0.035,0.000,0.000,2
"If you don't respond to an email within 7 fays, you wifl be killed by an animated gif of the girl from The Ring.",0,27,0.000,0.074,0.012,0.012,0.000,0.000,0
incredible that anthony weiner has been caught chasing a busty milkmaid across a park at double speed while jaunty music plays,0,21,0.000,0.000,0.024,0.000,0.000,0.012,0
"I'm absolutely in love with Laurie Hernandez, she's so adorable and is always so cheerful!",0,19,0.053,0.053,0.035,0.000,0.000,0.000,0
"When we give cheerfully and accept gratefully, everyone is blessed. »Maya Angelou",0,15,0.000,0.067,0.035,0.000,0.000,0.000,0
Chris would take full responsibility and would want us all to rejoice in the memories we all had with him.,0,21,0.000,0.048,0.012,0.012,0.000,0.000,0
"If yiu don't respond .o an email within 7 days, you willxbe killed by an animated gif of the girl froa The Ri.g.",0,26,0.000,0.077,0.012,0.012,0.000,0.000,0
Dolores.' A thin lipped smile graced glossed lips as she let blues peer over at the woman. ' A constant delight.. As always.',0,29,0.069,0.034,0.035,0.012,0.000,0.000,1
Metal keeps you young and spry and keeps your hair luxurious.\n\nYES\n\nSHUT UP AND LISTEN TO ME,0,16,0.312,0.000,0.000,0.000,0.000,0.000,0
[Moment of levity on the B41] Baby: I want ISIS! Give me ISIS!\nMom: Shh!\nBaby: I want ISIS!\nWest Indian woman: She wants what?\nMom: *Ices*.,0,32,0.125,0.062,0.012,0.000,0.000,0.000,0
How can l rule my mind !!!!!! \nIt's hilarious that you can't 😭😑😮,0,22,0.000,0.000,0.012,0.000,0.000,0.000,5
A lifetime of laughter at the expense of the death of a bachelor,0,13,0.077,0.000,0.012,0.012,0.000,0.000,0
"Our tone of voice: we're like One Direction, we're thoughtful and timid, yet playful",0,19,0.000,0.000,0.024,0.000,0.000,0.000,0
Tutoring gives me such an exhilarating feeling. I love helping people 😌,0,13,0.077,0.000,0.024,0.000,0.000,0.000,0
It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day ,0,26,0.000,0.077,0.012,0.000,0.000,0.000,0
A hearty Jonza! to all my friends and follower.,0,11,0.091,0.091,0.012,0.000,0.000,0.000,0
I'm tired of everybody telling me to chill out and everythings ok. no the fuck its not. I'm tired of faking a a fucking smile,0,29,0.069,0.000,0.012,0.000,0.000,0.000,0
"and as much as I hate for a dude to cheat, women forego pleasing their man, they get lazy and men get lazy and then it's just pointless",0,31,0.032,0.000,0.012,0.012,0.000,0.000,0
"Watching football matches without commentary is something that I rejoice, found a transmission of City’s match like that today, joyful.",0,24,0.042,0.042,0.035,0.000,0.000,0.000,0
This is a beautiful day that the Lord has made. I will rejoice and be glad!!!,0,20,0.050,0.050,0.035,0.000,0.000,0.000,2
"Accept the challenges, so that you may feel the exhilaration of victory.",0,14,0.000,0.000,0.024,0.000,0.000,0.000,0
For what a beautiful day. ,0,6,0.000,0.000,0.012,0.000,0.000,0.000,0
sometimes im sad then remember Margaret Thatcher is dead and then i rejoice,0,14,0.000,0.071,0.012,0.024,0.000,0.000,0
one thing I can say is that you kept me smiling,0,11,0.091,0.091,0.012,0.000,0.000,0.000,0
How is your toddler coping with the new arrival? Has he tried killing her yet?' they cheerfully ask.,0,22,0.000,0.000,0.012,0.012,0.000,0.000,0
American Schools are lively,0,4,0.000,0.250,0.000,0.000,0.000,0.000,0
Drawing mini-comics is joyful; folding mini-comics is meditative and relaxing. I think I need to do them for more than just Halloween...,0,29,0.069,0.034,0.024,0.000,0.000,0.000,2
God hears your voice optimism at the moment that you think that everything has failed you ✨.,0,18,0.000,0.000,0.024,0.012,0.000,0.000,0
"They tend to loosen up a bit when drunk, and can seem pretty cheerful.",0,16,0.000,0.000,0.012,0.000,0.000,0.000,0
🍦🎿 god chirp this burp 🎿🍦,0,8,0.000,0.000,0.012,0.000,0.000,0.000,0
"We so elated, we celebrated like Obama waited until his last day in office to tell the nation, brothers is getting their reparations",0,25,0.000,0.040,0.047,0.000,0.000,0.000,0
angel delight is my everything,0,5,0.000,0.000,0.024,0.000,0.000,0.000,0
I'm at the point in my life that I'm playing Christmas music in my room because i need winter and joyful times rn,0,25,0.080,0.040,0.047,0.000,0.000,0.000,0
Another joyful encounter in Tribez and Castlez! I just met Bartolomeo! Do you want to know who that is? Download the game and find out!,0,29,0.034,0.069,0.012,0.000,0.000,0.000,0
The little sniffle at the end of the song gets me every time. ,0,14,0.000,0.000,0.000,0.000,0.000,0.000,0
"I mean, is she supposed to seem joyous when she's talking Rodrigo Duterte, ISIS, the American economy, etc.? Think about what you're saying.",0,32,0.062,0.094,0.012,0.000,0.000,0.000,0
Keep smiling :),0,3,0.000,0.000,0.012,0.000,0.000,0.000,0
Ever wake up and instantly feel happy?,0,8,0.000,0.000,0.012,0.000,0.000,0.000,0
All the bright places :(,0,5,0.000,0.000,0.000,0.000,0.000,0.000,0
I'm honored to take on such a role in their joyous day. Hopefully I don't fuck it up,0,21,0.095,0.048,0.035,0.000,0.000,0.000,0
I'm the reason I smile everyday 💯,0,8,0.250,0.000,0.012,0.000,0.000,0.000,0
"I envy the relentless, your cheerful smile aimed at the pouring rain, your positive attitude is an art you have continually mastered.",0,25,0.040,0.000,0.035,0.000,0.000,0.000,0
"I'm moving this weekend and my sugar daddy will replace it so, it is what it is. Niggas still happy.",0,24,0.042,0.042,0.012,0.000,0.000,0.000,0
Anyone who drinks sparkling water is a demon,0,8,0.000,0.000,0.012,0.012,0.000,0.000,0
Modern family never fails to cheer me up. Especially Phil.,0,12,0.000,0.083,0.024,0.012,0.000,0.000,0
18' \nMichael Carrick as struck the back of the net much to the delight of under pressure man u fanz and MOU...,0,24,0.042,0.125,0.012,0.000,0.000,0.000,2
in geometry today hannah started crying of laughter because ms. canning said 'pp' lol,0,17,0.000,0.059,0.012,0.012,0.000,0.000,0
y'all shabazz's name in my phone is 'easy breezy beautiful' and I will not apologize.,0,20,0.050,0.000,0.012,0.000,0.000,0.000,0
🎉 It is time for a most joyous celebration! 🎉,0,11,0.000,0.000,0.024,0.000,0.000,0.000,0
imagine if teppu got animated by madhouse tho >_<,0,11,0.000,0.000,0.012,0.000,0.000,0.000,0
I'm highly animated even though I'm decomposing.,0,10,0.200,0.000,0.012,0.012,0.000,0.000,0
jk. started this week strong and it's still going strong. ,0,13,0.000,0.077,0.000,0.000,0.000,0.000,0
Town is lively. Something happen?,0,7,0.000,0.000,0.000,0.000,0.000,0.000,0
"So today, I un armed my silence. My lungs rejoice in freedom. My insides had color too! A woman counted! My jawbone became a razor! For free",0,33,0.061,0.030,0.035,0.000,0.000,0.012,0
love to play underlord while listening to cheery anime music,0,10,0.000,0.000,0.059,0.000,0.000,0.000,0
someone teach me how to cheer someone up,0,8,0.000,0.000,0.012,0.000,0.000,0.000,0
Avoiding hearty basset hound no time present-time american the brave: YDXef,0,14,0.000,0.071,0.012,0.000,0.000,0.000,0
"and I think some of our most spiritually weighty experiences came, counterintuitively and recognized in hindsight, in levity and daily grace",0,23,0.043,0.000,0.012,0.000,0.000,0.000,0
I'm ever so cheerful,0,5,0.200,0.000,0.012,0.000,0.000,0.000,0
Could not be happier!! ,0,6,0.000,0.000,0.012,0.000,0.000,0.000,1
Gen 8:21 NIV—The Lord smelled the pleasing aroma and said in his heart: “Never again will I… lifelong depravity,0,24,0.083,0.042,0.024,0.012,0.000,0.000,0
"Iniesta still the one player I idolize from Barca,a delight to watch I tell you",0,17,0.118,0.176,0.012,0.000,0.000,0.000,0
tweet tweet chirp chirp losers,0,5,0.000,0.000,0.000,0.000,0.000,0.000,0
Be content .... Life is too short. ,0,8,0.000,0.000,0.012,0.000,0.000,0.000,3
what's the nicest way to tell someone cheerfully whistling outside my apartment door that I will end them should they continue to whistle,0,24,0.042,0.000,0.012,0.000,0.000,0.000,0
3 Styles to Love now at Zales!  Three sparkling styles to love! Stop by and shop in store today.,0,23,0.000,0.174,0.035,0.000,0.000,0.000,0
Kinda wished I watched mischievous kiss before playful kiss,0,9,0.111,0.000,0.035,0.000,0.000,0.000,0
"Accept challenges in life, so that you may feel the exhilaration of victory.",0,15,0.000,0.000,0.024,0.000,0.000,0.000,0
"“Set a goal to achieve something that is so big, so exhilarating that it excites you and scares you at the same time.” \n― Bob Proctor",0,30,0.000,0.033,0.035,0.000,0.000,0.012,0
This Red Sox team is the equivalent of Tiger Woods in his heyday: no mercy.,0,17,0.000,0.118,0.000,0.000,0.000,0.000,0
wanna always be the reason behind her happiness and i'll always keep her smiling no matter what happens♒💜.,0,22,0.000,0.045,0.024,0.000,0.000,0.000,0
Wishing the Ipswich Tigers good luck in their games throughout homecoming week!! We are cheering you on here at the City Office! GO TIGERS!,0,28,0.071,0.107,0.024,0.000,0.000,0.000,1
"Yesterday , on 21 Sept. 2016 , i installed a new stratagem including audacity by rejoicing at Harbour tower,i will tenaciously follow up up.",0,27,0.000,0.111,0.012,0.000,0.000,0.012,0
"Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12",0,15,0.000,0.067,0.035,0.012,0.000,0.000,0
smoking weed while you watch 12 pull somebody else over is the most joyous thing ever.,0,17,0.000,0.059,0.012,0.000,0.000,0.000,0
And girl I love your perfume there's something bout you 🎧 ,0,12,0.083,0.000,0.012,0.000,0.000,0.000,0
"ninaturner: Mine too. With what is happening in country, I needed this moment of levity bernblade LisaVikingstad",0,20,0.050,0.050,0.000,0.000,0.000,0.000,0
"Yes Mourinho, you really should stop speaking about refs! And try cheering up a bit.",0,18,0.000,0.056,0.012,0.000,0.000,0.000,0
"The world needs more laughter, more love, and a little more of you. - R.M Drake.",0,20,0.050,0.050,0.024,0.000,0.000,0.000,0
"I'm Black, 43. I read books, p/u my kids from school....'My prayer is that u wl lv a long, fulfilling, joyous, peaceful, GOD-pleasing life!",0,39,0.077,0.026,0.071,0.012,0.000,0.000,3
Remember when Joe and Quinn had a thing on glee,0,10,0.000,0.200,0.012,0.000,0.000,0.000,0
"Eve, Izzy, and Paige cheerfully sing songs together.",0,11,0.000,0.273,0.024,0.000,0.000,0.000,0
The jovial laughter that Trump and his lackeys showed when Don King used the N word was a truly bizarre sight,0,21,0.048,0.095,0.024,0.000,0.000,0.000,0
Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!,0,20,0.000,0.050,0.047,0.012,0.000,0.000,0
"Pakis are applauding Sharif's speech,i wonder how many really understood what he said!!!!\nThey are very much excited and happy",0,22,0.000,0.091,0.035,0.000,0.000,0.000,3
"Sharpened a pencil today, haven't sharpened once since 1999. ✏️ ",0,14,0.000,0.143,0.000,0.000,0.000,0.000,0
"You dont have to feel grateful to be grateful, for it is written  ' all things work together for good'  for those who love God. ",0,31,0.000,0.000,0.059,0.000,0.000,0.000,0
Banger sit in 2013 reason why we great doings him alias for why we rejoice in he.: kzfqR,0,20,0.000,0.100,0.024,0.000,0.000,0.000,0
jasperino - buoyant - Session.Six,0,7,0.000,0.143,0.000,0.000,0.000,0.000,0
Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. ,0,20,0.000,0.000,0.012,0.024,0.000,0.000,1
The amount of laughter ready to leave my body if United lose is unreal,0,14,0.000,0.071,0.012,0.012,0.000,0.000,0
((things that grind my gears: people drawing gideon gleeful skinny,0,13,0.000,0.000,0.000,0.000,0.000,0.000,0
"Niggas never changed...even as a kid and a 29 year old, in his interviews, seems jovial and happy after death of his sister...he did it",0,31,0.000,0.032,0.035,0.012,0.000,0.000,4
*gets crushes on fictional and animated characters instead if real people*,0,13,0.000,0.000,0.012,0.012,0.000,0.000,0
Best quote from a 7 in German - Almost ,0,9,0.000,0.222,0.000,0.000,0.000,0.000,0
We have been a better second half team this season. So there's that. ,0,16,0.000,0.062,0.000,0.000,0.000,0.000,0
Function in regard to camshaft exhilaration companies: CQHshJSI,0,9,0.000,0.111,0.012,0.000,0.000,0.000,0
Being in the countryside all day was so pleasing,0,9,0.000,0.111,0.012,0.000,0.000,0.000,0
I'm always smiling so that's why I'm always happy 😂,0,13,0.154,0.077,0.024,0.000,0.000,0.000,0
something about opening mail is just...very pleasing,0,9,0.000,0.000,0.012,0.000,0.000,0.000,2
"I took a yr off school and I'm proud to say I got accepted again, yo girl is going to finish! ",0,24,0.125,0.000,0.012,0.000,0.000,0.000,0
Hearing your parent say they're proud of you elicits infinite waves of unconceivable glee.,0,16,0.000,0.000,0.024,0.000,0.000,0.000,0
"Why bother tweeting poor men's? \nWhat good does it do?  If I'm unable to be cheery,  I go quiet.  Missed you,  btw",0,33,0.061,0.000,0.024,0.012,0.000,0.000,0
"The Lord thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy; \nZephaniah 3:17 KJV",0,27,0.037,0.037,0.035,0.000,0.000,0.000,0
Forgot to bring extra boxers to the Y so Im currently commando at Starbucks. This is exhilarating. I feel more liberated than Angelina Jolie,0,27,0.111,0.074,0.024,0.000,0.000,0.000,0
"Good Master Vernon, welcome, nephews, from Bellario :\nThere is my lord, that thou interrupt'st our merriment.",0,22,0.000,0.091,0.035,0.000,0.000,0.000,0
"Luke 1:14\nHe will be a joy and delight to you, and many will rejoice because of his birth",0,19,0.000,0.053,0.035,0.000,0.000,0.000,0
"“The Lord thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy...”\nZephaniah 3:17",0,27,0.000,0.037,0.035,0.000,0.000,0.000,2
"Lucina, that's fantastic! When you feel cheery, we ALL feel cheery!",0,16,0.062,0.062,0.024,0.000,0.000,0.000,0
May the optimism of tomorrow be your foundation for today.,0,11,0.000,0.182,0.012,0.000,0.000,0.000,0
Well that was exhilarating. I didn't know you could have goosebumps for 2 hrs 5m straight.,0,20,0.050,0.100,0.024,0.000,0.000,0.000,0
"The feeling of taking someone's life is either scarring or exhilarating, but for people need to realize that we're going to die at some--",0,27,0.000,0.000,0.012,0.012,0.000,0.000,0
Miss my lil caramel delight 💓,0,6,0.000,0.000,0.012,0.012,0.000,0.000,0
some say my lover is a pale green light\nhe hovers high where the moon shines bright,0,16,0.000,0.000,0.024,0.000,0.000,0.000,0
There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.,0,26,0.000,0.038,0.012,0.000,0.000,0.000,0
that's my breezy breezy breezy that's my breezy that's my buzzinnnnnn.,0,15,0.000,0.000,0.000,0.000,0.000,0.000,0
"Hi Luke hemmings\n\n💐🌸💐\n\nIf I had a flower for every time you made me smile, I'd have a garden. Please follow me? \n\n💐🌸💐\nI love you. x16,092",0,38,0.053,0.000,0.035,0.000,0.000,0.000,0
Every Wednesday I like to visit the inmates at Arkham. Deliver a fruit basket. And a cheery bouquet of enhanced interrogation.,0,24,0.042,0.042,0.024,0.000,0.000,0.012,0
"Ok, it seems there is still hope in BSNL 🙂\nNow, BB speed is ok 🙂\nBut I won't thank and elate much lest it be gone again like before 😐🙂",0,35,0.086,0.029,0.047,0.000,0.000,0.000,0
"And the weathers so breezy, man why can't life always be this easy?",0,16,0.000,0.000,0.000,0.000,0.000,0.000,0
gifs on iOS10 messaging app are hilarious.,0,8,0.000,0.000,0.012,0.000,0.000,0.000,0
"Traditionalists say it should be bored by or bored with, but not bored of, a 'rule' cheerfully ignored",0,22,0.000,0.000,0.012,0.000,0.000,0.000,0
PM nawaz sharif adressed in uno produced mirth among kashmires well done pak wel done nawaz .we want demilterization,0,19,0.053,0.053,0.012,0.000,0.000,0.000,0
